symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,num_vertices,num_edges,unweighted_density,weighted_density,unweighted_average_path_length,clustering_coefficient,average_degree,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
DEX,InstantDEX,2.36747,0.303638,7.79701486639,7.79701486639,6.07743273666,2.2920201494,2.38556807653,2.17480752698,2.41332750568,513.255805885,4195.49190909,471.487533064,1935.90924244,246362.786825,46150.411,226314.015871,21295.0016668,1,False,False,False,False,False,False,False,2014-09-14,2014-09-14,2014-07-09,2014-09-14,65058,729410,0.0001723337,0.0001930951,51757.18,0.04829414,22.42338,Azeh,1,92,3,195,190,173,17,0.01158452,0.00132459,0.001326513,0.0001059419,2.020139e-05,0.0001059473,2.020151e-05,723348.7,4.0,3.188625e-05,2.664809e-05,9.805349e-05,8.886599e-05,0.0
SHND,StrongHands,0.000828251,3.46558e-05,23.8993472954,23.8993472954,12.7919558657,4.03952672428,7.01446877842,4.10205705085,5.70391683116,104.268469773,185.940728989,516407.721346,557712.80487,6985.98747478,3718.81457978,34599317.3302,11154256.0974,0,False,False,False,False,False,False,False,2015-10-30,2015-10-30,2015-09-28,2015-10-30,78311,946281,0.0001543031,0.0001728621,61670.09,0.04933957,24.16726,JacksonBriggs,1,33,2,34,83,81,2,0.05465766,0.001044964,0.001046108,8.044446e-05,1.276992e-05,8.04495e-05,1.276992e-05,205.0167,3.0,2.379272e-05,2.136128e-05,5.903248e-05,5.701882e-05,0.0
NEC,Neocoin,0.0122449,5.01109e-05,244.356018351,244.356018351,177.21114131,9.12383615638,10.6479136823,13.11844432,18.4030283918,55.8724931686,559.438186364,59858.4055936,86481.4247968,36372.9930528,12307.6401,38967822.0414,1902591.34553,1,False,False,False,False,False,True,False,2014-03-26,2014-03-26,2013-10-18,2014-03-26,46834,501894,0.0002288176,0.0002608713,36559.93,0.05607844,21.43289,Neo8,1,87,15,244,491,479,12,0.03979349,0.001773945,0.001777719,0.0001791885,2.843204e-05,0.0001792199,2.843219e-05,276158.9,3.0,0.000255584,0.0003259561,0.0006413563,0.0008587519,0.0
XNC,XenCoin,0.000280057,2.401e-06,116.64181591,116.64181591,85.1470006993,12.1091159615,14.0855225103,57.8622050092,57.8622050092,7.81148873246,0.0,1613921.31768,0.0,6991.28241555,0.0,1444459579.32,0.0,0,False,False,False,False,False,False,False,2013-07-24,2013-07-25,2013-06-19,2013-07-25,14945,187177,0.0008380321,0.0009913356,10349.3,0.09710402,25.04878,XenCoin,1,62,3,64,339,327,12,0.0487595,0.01089627,0.01104774,0.0008313464,0.0001005149,0.0008320638,0.0001005176,26872.12,3.0,0.0002054481,0.000194497,0.0005822366,0.0005826636,0.0
ACP,AnarchistsPrime,0.0024825,0.000138509,17.9230230527,7.08453787124,6.86589042232,5.62685353796,13.1109381353,7.34390798823,2.22668063166,38.8919803865,43.9393746133,115053.021325,144051.724441,6922.7725088,5931.8155728,20479437.7958,19446982.7995,2,False,False,False,False,False,False,False,2015-07-13,2015-07-13,2015-03-24,2015-07-13,75540,896787,0.0001571576,0.0001756697,59682.75,0.0479975,23.74337,ACP,1,70,5,111,48,44,4,0.03102837,0.001082005,0.001082858,8.353959e-05,1.763706e-05,8.354441e-05,1.763712e-05,72678.65,4.0,5.831507e-06,5.329544e-06,2.065164e-05,2.042312e-05,0.0
CNO,Coin(O),0.000376909,4.30444e-06,87.5628420886,57.6945095854,29.1910500472,13.5982986947,18.7400906821,18.8843203827,14.6839975766,7.09263511055,19.7877156084,355363.214423,1054234.4234,4681.13917296,3522.2133783,234539721.519,187653727.365,1,False,False,False,False,False,False,False,2014-03-18,2014-03-18,2014-01-17,2014-03-18,45430,489129,0.0002369943,0.0002707023,35359.08,0.05671886,21.5333,coino.org,1,220,4,60,558,556,2,0.01010435,0.001828604,0.001832604,0.0001930531,2.935588e-05,0.0001930811,2.935604e-05,1277241.0,3.0,0.0004156023,0.0004317947,0.001338055,0.001471191,0.0
NET,NetCoin,0.0296113,9.08471e-05,325.946562961,325.946562961,77.3042091221,18.9523705268,21.7320904083,17.3326602477,18.407751225,4212.45950293,15685.9470588,2465718.47138,858750.022564,3163557.0867,266661.1,1851754572.0,14598750.3836,1,False,False,False,False,False,False,False,2013-12-16,2013-12-17,2013-05-10,2013-12-17,21919,265459,0.0005525301,0.0006424724,15806.77,0.08091455,24.22182,NetCoin,1,2,1,221,31,31,0,0.06236559,0.004902052,0.004920697,0.000539647,4.562252e-05,0.0005398536,4.562252e-05,0.0,3.0,4.296336e-05,3.706635e-05,0.0001296186,0.0001213387,0.0
SILK,Silkcoin,0.036304,0.000106143,342.029149355,342.029149355,22.3151062156,20.5978325534,30.8743972956,3.6645279689,4.29650838474,5096.43706146,52899.0720588,514434.667074,3621478.89196,3088440.85925,1798568.45,311747408.247,123130282.327,1,False,False,True,False,False,False,False,2014-05-11,2014-05-11,2014-02-12,2014-05-11,53172,569249,0.0002013429,0.0002279899,41962.96,0.05280961,21.41161,silkcoinproject,1,2,1,88,11,11,0,0.05454545,0.001612052,0.001614055,0.0001426193,1.880689e-05,0.000142629,1.880689e-05,0.0,4.0,1.538297e-05,1.279232e-05,3.660678e-05,3.033902e-05,0.0
FLDC,FoldingCoin,0.0039704,3.36381e-05,118.032825873,118.032825873,51.4264546262,21.028134443,21.4891687116,16.6089221337,16.6218200866,199.13886186,592.379652,833034.921024,251896.961014,95188.375969,2961.89826,398190692.249,1259484.80507,3,False,False,True,False,False,False,True,2014-09-16,2014-09-16,2014-09-13,2014-09-16,65185,731290,0.0001721053,0.0001928139,51860.38,0.04825174,22.43737,FoldingCoin,1,47,3,72,44,43,1,0.01479915,0.001320775,0.001322062,0.0001057254,2.016082e-05,0.0001057342,2.016091e-05,62454.76,4.0,1.044231e-05,9.139585e-06,3.522815e-05,3.335298e-05,0.0
TEK,TEKcoin,0.499135,0.00081015,616.101956428,616.101956428,263.57381239,10.4237465234,15.9959866412,46.1401801854,55.1653523584,715.992299062,2020.48068026,66186.5300772,6690.14750042,427447.40254,76778.26585,39513358.4561,254225.605016,2,False,False,False,False,False,False,False,2014-05-20,2014-05-20,2013-09-07,2014-05-20,54613,583490,0.0001956327,0.0002212005,43289.06,0.05215436,21.36817,thundertoe,1,289,37,1078,723,683,40,0.02600582,0.001585546,0.001588319,0.0001336957,2.410016e-05,0.0001337106,2.410026e-05,686434.6,3.0,0.0003103063,0.0003208476,0.0006967222,0.0007782895,1.0
PMP,PreminePlus,0.037852,0.00032417,116.765894438,27.2036681687,25.9721011932,3.5164713983,20.1663112604,9.13689357574,3.00396419855,1.13276345842,2.01454313714,273.431764928,467.314481183,276.394283854,267.93423724,66717.3506425,62152.8259974,0,False,False,False,False,False,False,False,2014-10-20,2014-10-20,2014-07-02,2014-10-20,67096,757576,0.0001682802,0.0001883993,53361.87,0.04779559,22.58185,TheMightyX,1,880,4,470,587,276,311,0.01702401,0.001267961,0.00126927,0.0001020081,1.960267e-05,0.0001020156,1.960272e-05,1235295.0,4.0,3.487746e-05,3.501922e-05,0.00011588,0.0001249829,0.0
BITSILVER,bitSilver,27.278,13.5745,2.00950311245,2.00950311245,1.97354903124,1.59885022708,2.40974408319,1.62486504311,1.61962374791,248.030630019,598.671318074,14.7744079601,35.6798386631,78377.6790859,35321.6077664,4668.7129154,2105.11048112,1,False,False,False,False,False,False,False,2015-02-25,2015-02-25,2015-01-14,2015-02-25,71784,828394,0.0001607613,0.0001796888,56896.77,0.04722283,23.08018,matt608,1,474,16,705,354,161,193,0.05050556,0.00113681,0.00113807,9.160971e-05,1.844051e-05,9.16151e-05,1.844058e-05,612779.1,3.0,7.977275e-05,7.577369e-05,0.0001508583,0.000146189,0.0
GEMZ,GetGems,0.0333961,0.00926503,3.60453231128,3.60453231128,2.6055894079,2.23671493608,2.75003205297,2.10081426782,2.22394369205,1590.38063014,2262.79729825,100044.44588,113257.977152,572537.02685,128979.446,36016000.517,6455704.69767,4,False,False,True,False,False,True,True,2015-01-12,2015-01-12,2014-08-26,2015-01-12,70471,806031,0.0001623046,0.000181367,55912.83,0.04703257,22.87554,peled1986,1,302,1,367,235,200,35,0.02672041,0.001173939,0.001175493,9.423267e-05,1.874993e-05,9.423814e-05,1.875005e-05,1742353.0,3.0,9.217324e-05,8.003173e-05,0.0002572515,0.0002436177,0.0
GRAV,Graviton,0.0299501,3.6811e-05,813.618211948,813.618211948,740.109867028,10.2742376554,10.2742376554,6.34964358022,6.34964358022,499.667157552,2842.22,105933.147442,94898.5145292,83444.4153112,2842.22,17690835.6228,94898.5145292,1,False,False,False,False,False,False,False,2015-05-03,2015-05-04,2015-05-02,2015-05-04,73771,862513,0.0001584872,0.0001771063,58415.42,0.04747235,23.38352,gravitondev,1,10,1,2,78,78,0,0.01332001,0.001104727,0.001105617,8.738631e-05,1.355546e-05,8.739139e-05,1.355546e-05,0.0,4.0,9.706912e-06,8.662679e-06,3.443455e-05,3.325562e-05,0.0
NBT,NuBits,1.0635,0.930438,1.14301006623,1.11778641503,1.06341492681,1.06608518795,1.55773935063,1.06616202953,1.06480550129,134124.48754,371765.954333,134460.212361,372744.834166,63038509.144,55764893.15,63196299.8097,55911725.1248,12,False,False,True,False,False,True,True,2014-09-23,2014-09-23,2014-09-20,2014-09-23,65625,737483,0.0001712432,0.0001917909,52223.53,0.04811731,22.47567,ronnyb,1,12,6,54,12,10,2,0.01515152,0.001298099,0.001299596,0.0001043436,2.002651e-05,0.0001043489,2.002656e-05,26.76667,4.0,1.703881e-06,1.452117e-06,5.942754e-06,5.534027e-06,0.0
FSC2,FriendshipCoin 2,0.00318683,2.79669e-05,113.950062395,113.950062395,20.0121196898,4.17295859836,4.5404553087,7.39381690096,7.99957406654,95.3730317608,350.645888889,221276.545699,131708.865325,33094.442021,3155.813,76782961.3574,1185379.78793,1,False,False,False,False,False,False,True,2015-01-25,2015-01-25,2015-01-07,2015-01-25,70897,812530,0.000161653,0.0001806533,56234.09,0.04708124,22.92142,kaptainkrayola,1,191,13,409,196,188,8,0.008110937,0.001154834,0.001155692,9.349217e-05,1.864609e-05,9.349794e-05,1.864616e-05,761447.8,4.0,5.371904e-05,4.904349e-05,0.0001813519,0.0001790259,0.0
BKS,BlockShares,7.99178,4.568,1.74951401051,1.5850227883,1.30161615273,1.44714519239,11.2510805108,1.58638489262,1.28283638266,120.82913847,128.682132244,23.9848343994,25.8072957735,14378.6674779,13640.3060179,2854.19529353,2735.57335199,2,False,False,False,False,False,False,False,2015-09-09,2015-09-09,2015-04-30,2015-09-09,77097,926142,0.0001558126,0.0001743556,60762.56,0.0488776,24.02537,BCExchange,1,4,1,135,18,17,1,0.1111111,0.001064615,0.001065712,8.143163e-05,1.734014e-05,8.143698e-05,1.734022e-05,19428.0,4.0,7.805004e-06,6.492532e-06,1.880026e-05,1.697137e-05,0.0
TES,TeslaCoin,0.00520138,0.000147146,35.348429451,35.348429451,19.4922857261,9.52854175023,9.63302192213,4.53582298242,4.54797125762,850.761884795,8601.61,741900.286005,1774056.90612,595533.319356,8601.61,519330200.204,1774056.90612,3,False,False,False,False,False,False,True,2014-02-06,2014-02-06,2014-01-17,2014-02-06,36885,415689,0.0003055406,0.0003535325,28229.46,0.06156361,22.53973,Trafficlearn,1,172,21,59,434,400,34,0.02300335,0.002718921,0.002728118,0.0002851487,3.660116e-05,0.0002852167,3.66015e-05,937102.4,3.0,0.0001448333,0.0001356113,0.0004458233,0.0004523521,0.0
DEBUNE,DeBuNe,0.348848,0.0911024,3.8291856197,3.8291856197,2.98505112737,1.60483796339,1.95938212743,1.59292345877,1.68972046036,111.604584342,189.509179026,509.613242744,643.223630299,37387.5357545,7390.857982,170720.436319,25085.7215816,1,False,False,False,False,False,False,False,2015-02-06,2015-02-06,2014-12-30,2015-02-06,71245,818883,0.0001613292,0.0001802837,56490.39,0.04712313,22.9878,capodieci,1,2,1,38,1,1,0,0.0,0.001151066,0.001152655,9.300553e-05,1.403607e-05,9.301214e-05,1.403607e-05,0.0,5.0,9.333126e-07,8.372045e-07,3.510439e-06,3.410192e-06,0.0
CORE,CORE,0.619164,0.121798,5.08353174929,5.08353174929,3.07631615557,2.43505641652,2.70959926761,2.5285941169,2.55132329818,36.1398791724,25.1135766,147.591083882,75.000005291,7336.395472,251.135766,29960.9900281,750.00005291,1,False,False,False,False,False,False,False,2015-06-18,2015-06-18,2015-02-20,2015-06-18,74889,884462,0.0001577041,0.0001762866,59234.32,0.04779723,23.62061,HouseOP,1,26,1,118,2,0,2,0.0,0.001082423,0.001083664,1.33531e-05,1.77611e-05,1.33531e-05,1.776121e-05,0.0,inf,8.445164e-07,7.731545e-07,3.238566e-06,3.189192e-06,0.0
CORG,CorgiCoin,1.8994e-05,1.25315e-10,151570.04349,151570.04349,550.2269679,58.0025096463,62.4824249698,34.3777059193,38.915001185,85.1428437776,7150.725,154102118.802,459127595.898,58322.8479876,14301.45,1.05559951379e+11,918255191.796,4,False,False,False,False,False,False,False,2014-02-21,2014-02-21,2014-02-02,2014-02-21,40725,444072,0.0002677511,0.0003082289,31513.8,0.05930542,21.80832,corgicoin,1,50,1,19,175,174,1,0.01395256,0.002267663,0.002271305,0.0002383714,3.283229e-05,0.0002384087,3.28325e-05,184825.1,4.0,8.153277e-05,6.83865e-05,0.0002701795,0.0002435825,0.0
ELC,Elacoin,17.0005,0.00314292,5409.14181716,5409.14181716,983.648766714,124.064388125,139.223097639,90.5101145744,90.5101145744,406.397438318,0.0,2163.64687538,0.0,382013.592019,0.0,2033828.06286,0.0,1,False,False,False,False,False,False,False,2013-06-09,2013-06-09,2013-05-13,2013-06-09,13015,159197,0.000939824,0.00111518,8901.597,0.1023187,24.46362,Milkshake,1,108,6,110,274,250,24,0.1032711,0.01255877,0.01272059,0.0008601108,0.000117652,0.0008607494,0.000117656,49107.04,3.0,0.0004070636,0.0004501349,0.00102747,0.001242374,0.0
RBBT,RabbitCoin,8.68773e-07,3.47674e-08,24.9881498185,6.47497279652,4.18127607964,3.52394198928,9.6012669356,3.19240635894,3.22461085834,45.8883504303,62.1278189665,168622024.067,223668706.113,22622.9567622,19508.1351555,83130657865.1,70231973719.4,0,False,False,False,False,False,False,False,2014-08-30,2014-08-30,2014-02-15,2014-08-30,64019,715350,0.0001745423,0.0001957196,50940.34,0.04857122,22.34805,rabbitcointeam,1,33,1,196,245,245,0,0.01187688,0.001360689,0.001361902,0.0001079798,1.562036e-05,0.0001079867,1.562036e-05,0.0,3.0,6.633259e-05,5.785348e-05,0.0002125834,0.0001993641,0.0
J,Joincoin,0.103316,0.000164382,628.511637527,5.65780250591,5.00002419772,3.35185215025,6.18038037013,22.2769244377,1.52983808903,222.134857522,190.468042941,47896.5642883,61082.3197994,110845.293903,72758.7924035,23900385.5799,23333446.1634,1,False,False,False,False,False,False,True,2014-08-25,2014-08-25,2014-08-13,2014-08-25,63600,709757,0.000175467,0.0001967924,50597.45,0.04867828,22.3194,Love_of_Algo,1,25,1,12,100,100,0,0.01171717,0.001364164,0.001365459,0.0001086923,1.572327e-05,0.0001087,1.572327e-05,0.0,4.0,2.758944e-05,2.458698e-05,8.645211e-05,8.312319e-05,0.0
GME,GameCoin,0.00649758,3.55581e-06,1827.31360787,1827.31360787,987.74436776,88.473905111,105.073954084,80.2625058175,80.2625058175,29.501437222,0.0,364421.719571,0.0,25459.7403226,0.0,314495943.99,0.0,0,False,False,False,False,False,False,False,2013-08-25,2013-08-25,2013-05-12,2013-08-25,15777,198775,0.0007985699,0.000945062,10957.83,0.09616217,25.19807,gamecoin,1,23,1,105,130,130,0,0.1261777,0.009731892,0.009794592,0.0007753195,6.338341e-05,0.0007756992,6.338341e-05,0.0,3.0,0.0001810333,0.0001478998,0.0004646265,0.0004011838,0.0
FLT,FlutterCoin,0.0109446,9.26762e-05,118.095044898,118.095044898,101.717504043,15.6047027301,18.4111701967,3.4188981075,3.94068710662,11332.8204786,125739.150333,3540171.27047,24625887.4692,7456995.8749,3772174.51,2329432695.97,738776624.076,2,False,False,True,False,False,True,False,2014-03-20,2014-03-20,2014-03-10,2014-03-20,45813,492449,0.0002346301,0.000267864,35677.41,0.05656163,21.49822,thekidcoin,1,385,17,314,331,279,52,0.058073,0.001825638,0.001829436,0.0001890065,2.910744e-05,0.0001890395,2.910763e-05,604868.3,3.0,0.0001313129,0.0001263993,0.0003429728,0.0003448761,0.0
RDD,ReddCoin,0.000215207,6.91614e-06,31.1166344232,31.1166344232,12.8339276982,6.83978041211,9.65932016483,3.64626540495,3.5171791394,15515.288082,23262.1778263,262876477.909,390364829.84,10798640.5051,3884783.697,1.82962028625e+11,65190926583.3,8,False,False,True,False,False,False,True,2014-02-09,2014-02-09,2014-01-20,2014-02-09,37791,421570,0.0002951841,0.0003411656,29005.54,0.06100905,22.3106,ReddCoin,1,63,3,20,411,410,1,0.01302,0.002591657,0.002598852,0.0002728565,3.563315e-05,0.0002729187,3.563347e-05,414792.4,4.0,0.0003007167,0.0002777563,0.0009956918,0.0009954168,1.0
ADD,AdderalCoin,0.00372231,5.38302e-06,691.491021768,691.491021768,47.8335346578,17.3544430374,19.8669128813,12.2217069175,16.6918739346,0.524745915667,24.4712025,1722.93301403,9646.62771909,163.720725688,48.942405,537555.100377,19293.2554382,1,False,False,False,False,False,False,False,2015-02-28,2015-02-28,2014-07-24,2015-02-28,71898,830274,0.0001606156,0.0001795297,56989.31,0.0472444,23.09589,adderalcoin,1,11,2,219,52,52,0,0.05128205,0.001131099,0.001132162,9.124655e-05,1.390859e-05,9.125235e-05,1.390859e-05,0.0,4.0,5.190947e-06,4.884086e-06,1.666271e-05,1.688306e-05,0.0
ADC,AudioCoin,0.00048244,2.36411e-05,20.4068338614,5.261355581,3.16518065096,2.97748076845,3.23461595412,4.05672257923,2.30139346472,240.968166761,377.777620755,2026243.68413,5201121.33373,52049.1240203,20022.2139,437668635.773,275659430.688,2,False,False,False,False,False,False,True,2015-06-05,2015-06-05,2015-06-13,2015-06-05,74570,878198,0.0001579298,0.0001765227,59000.32,0.04771685,23.55365,cryptobloguk,1,3,0,333,2,0,2,0.0,0.001085941,0.001086629,1.341022e-05,1.782505e-05,1.341022e-05,1.78251e-05,0.0,inf,8.467273e-07,7.751138e-07,3.248971e-06,3.199326e-06,0.0
DIEM,CarpeDiemCoin,9.03157e-06,5.22285e-08,172.924169754,172.924169754,5.11842880783,5.73167851715,6.07584779129,7.78937753257,8.18467828156,138.984035481,462.4545085,119868320.055,97277407.5799,86031.1179625,5549.454102,74198490114.0,1167328890.96,2,False,False,True,False,False,False,False,2014-04-27,2014-04-28,2014-03-13,2014-04-28,51009,547122,0.0002102764,0.0002386813,40022.43,0.05383764,21.45198,Carpe Diem Coin,1,354,11,46,184,175,9,0.0120699,0.001628862,0.001632384,0.0001526012,2.603853e-05,0.0001526293,2.603864e-05,674847.0,3.0,9.90476e-05,9.83216e-05,0.0002849174,0.0003030811,0.0
ADN,Aiden,0.0332267,5.25726e-05,632.01553661,632.01553661,130.84932521,21.8957781953,22.3924926922,7.68954268961,7.74398913387,325.645585517,3349.155,75363.0553596,124067.91745,205808.010047,6698.31,47629450.9873,248135.8349,1,False,False,True,False,False,False,False,2014-04-15,2014-04-15,2014-04-05,2014-04-15,49171,529349,0.0002189394,0.0002489935,38408.79,0.05469477,21.53094,defaced,1,1146,29,1139,1354,967,387,0.02703839,0.001705145,0.001708135,0.0001674591,2.708386e-05,0.0001674782,2.708401e-05,11469500.0,3.0,0.000421001,0.0004095279,0.001126597,0.001161378,0.0
VTR,vTorrent,0.00667719,0.000563051,11.858943506,8.49355337672,1.72379973822,2.85666057868,4.62982063096,3.95919942587,2.57942316818,144.41897368,285.736889312,85632.3569762,188905.969938,54590.372051,40288.901393,32369030.937,26635741.7613,1,False,False,False,False,False,False,True,2014-12-24,2014-12-25,2014-12-11,2014-12-25,69799,796448,0.0001634779,0.0001827551,55397.06,0.04707866,22.82119,vtorrent,1,75,1,14,78,77,1,0.02397602,0.001187562,0.001188554,9.581095e-05,1.891537e-05,9.581653e-05,1.891542e-05,68036.03,4.0,2.618292e-05,2.228991e-05,6.042202e-05,5.657518e-05,0.0
MINT,Mintcoin,0.000242145,2.09326e-06,115.678415486,115.678415486,9.10045850872,7.02221978639,7.27813781501,2.69797040531,3.29586886541,12449.7526036,382756.8,138714671.283,2382011966.13,8552980.03867,3062054.4,95296979171.6,19056095729.0,7,False,False,True,False,False,True,False,2014-02-19,2014-02-19,2014-02-05,2014-02-19,40191,440139,0.0002724785,0.0003139054,31040.34,0.05958839,21.90237,mintcointeam,1,33,1,14,264,264,0,0.01100357,0.002310001,0.002313675,0.0002461234,2.488119e-05,0.0002461573,2.488119e-05,0.0,3.0,0.0001064365,9.064261e-05,0.0003507949,0.0003230144,0.0
AEON,Aeon,0.0301418,0.00247921,12.1578244683,4.90738554866,2.37012282385,3.12563952402,6.01315742746,2.73819711131,2.26575939074,689.867466603,725.304052088,62670.2155888,71793.2105191,107619.32479,66002.66874,9776553.63186,6533182.15724,1,False,False,False,False,False,False,True,2015-08-04,2015-08-04,2014-06-06,2015-08-04,76121,907915,0.0001566882,0.0001751966,60075.01,0.04827817,23.85452,aeon,1,65,1,424,204,203,1,0.01321758,0.001069587,0.001070335,8.272595e-05,1.752919e-05,8.272961e-05,1.752927e-05,336738.2,4.0,4.593588e-05,4.167068e-05,0.0001417641,0.0001384249,1.0
ELT,Electron,0.121195,1.92319e-05,6301.76945596,6301.76945596,281.592129965,49.2471047575,49.2471047575,16.6303024925,16.6303024925,133.63900529,15649.0,18337.8611557,129122.488552,76575.150031,15649.0,10507594.4422,129122.488552,1,False,False,False,False,False,False,False,2014-06-12,2014-06-12,2014-05-25,2014-06-12,57185,615565,0.000188239,0.0002123348,45459.94,0.05090775,21.5289,electron-coin,1,17,1,18,29,29,0,0.004926108,0.001549768,0.001551625,0.0001253685,1.74871e-05,0.0001253811,1.74871e-05,0.0,4.0,7.92166e-06,6.507126e-06,2.302925e-05,2.072202e-05,0.0
MED,MediterraneanCoin,0.00198442,0.000383197,5.17858960274,5.17858960274,2.30536348259,2.10422111697,6.45920848188,1.91094072774,2.12791721873,129.906727972,156.735261547,125096.530618,145649.418707,57418.7737636,45139.7553254,55292666.5331,41947032.5876,1,False,False,False,False,True,False,False,2014-10-22,2014-10-22,2014-01-03,2014-10-22,67224,759236,0.0001680073,0.0001880742,53458.11,0.04776022,22.58824,smallplatf,1,261,3,441,105,100,5,0.01556777,0.001264213,0.001265281,0.0001018208,1.956771e-05,0.0001018263,1.956779e-05,323896.0,4.0,3.204963e-05,2.862513e-05,0.0001007667,9.743291e-05,1.0
OZC,Ozziecoin,1.42155e-05,6.70244e-08,212.094401442,212.094401442,41.1123514917,7.04313810682,7.28118488845,3.37523494846,4.44956631849,1.15359066122,44.34935,273900.989481,5005636.51751,192.649640424,88.6987,45741465.2434,10011273.035,1,False,False,False,False,False,False,False,2015-07-23,2015-07-23,2014-04-21,2015-07-23,75788,901860,0.0001570139,0.000175525,59836.34,0.04813339,23.79955,Ozziecoin,1,213,2,458,79,67,12,0.02118934,0.001076415,0.001077232,8.324903e-05,1.759522e-05,8.325362e-05,1.759527e-05,62974.35,3.0,1.566133e-05,1.212043e-05,3.234729e-05,3.019067e-05,0.0
