symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
FRDC,FreedomCoin,3.3003e-05,3.61684e-06,9.12481613784,9.12481613784,9.01218992693,1.60154957176,1.62705380708,1.51297101364,1.52018687095,22124,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2014-01-03,datguys,1,40,15,16,23,19,4,0.04743083,0.003889064,0.003901444,0.000402682,5.316922e-05,0.0004028264,5.316977e-05,23980.13,4.0,1.894639e-05,1.620004e-05,4.703783e-05,4.503849e-05,0.0
NLG,Gulden,1.42702e-05,6.50168e-07,21.948481008,5.88255662963,2.01847579631,3.72442482366,2.90174210712,2.48132201083,2.08091079938,807999,4,False,False,False,False,False,False,True,2014-04-08,2014-04-08,2014-03-14,edu91,1,9,2,2,5,3,2,0.2,0.001874444,0.00187727,0.0001985765,2.969837e-05,0.0001985992,2.969849e-05,212.6762,4.0,1.934907e-06,1.676252e-06,6.747802e-06,6.347037e-06,0.0
SHF,Shift,0.000603743,3.22088e-05,18.7446598445,18.7446598445,14.5573548347,4.86764517749,5.08890100012,3.28297130283,3.43653656032,20118,3,False,False,False,True,False,False,True,2015-09-05,2015-09-05,2014-03-03,Coinshift,1,58,1,1,1,1,0,0.0,0.002048959,0.002052702,2.346041e-05,2.345986e-05,2.346041e-05,2.345986e-05,0.0,inf,1.610948e-06,1.470896e-06,6.42904e-06,6.323434e-06,0.0
BTX,BitcoinTX,6.29519e-06,2.09918e-07,29.9888051525,29.9888051525,3.63883815029,6.5774265896,7.62631692225,1.20403816262,1.22316858561,173886,1,False,False,False,False,False,False,False,2015-04-26,2015-04-26,2015-04-28,placebo,1,5532,154,477,1112,794,318,0.02503414,0.001115388,0.001116771,8.840469e-05,1.800976e-05,8.841219e-05,1.800982e-05,16980510.0,3.0,0.0002785905,0.0003040108,0.0007847916,0.0008979248,0.0
XCR,Crypti,2.30019e-05,3.2397e-06,7.10000926012,7.10000926012,1.84119780035,2.26863222559,2.35291093303,1.32957263148,1.39086334225,993193,3,False,False,True,True,False,True,False,2014-08-07,2014-08-07,2014-06-03,crypti,1,99,4,1,7,7,0,0.0,0.001559079,0.001561066,0.0001300441,1.774277e-05,0.0001300527,1.774277e-05,0.0,4.0,2.583035e-06,2.215104e-06,8.492893e-06,7.889831e-06,0.0
SSD,SonicScrewdriver,2.94508e-05,1.05e-06,28.0483809524,28.0483809524,5.91381526104,4.85580419911,5.28366093652,1.94293273035,1.53329192768,404504,1,False,False,False,False,False,False,True,2014-08-12,2014-08-12,2013-12-27,speedminer,1,68,5,4,2,1,1,0.0,0.004291709,0.004304989,0.0004401034,4.036653e-05,0.0004402541,4.036653e-05,9.5,4.0,3.767731e-06,3.468029e-06,1.145819e-05,1.12118e-05,0.0
HEDG,HedgeCoin,1.61962e-06,3e-08,53.9873333333,53.9873333333,53.9873333333,1.64197521894,1.79082620907,1.16409943036,1.19107337397,612,2,False,False,False,False,False,False,False,2015-07-05,2015-07-05,2014-06-20,HedgeCoinTeam,1,1,1,1,14,14,0,0.02197802,0.001533218,0.001535154,0.0001238271,1.726549e-05,0.000123835,1.726549e-05,0.0,4.0,1.70916e-06,1.523076e-06,6.346716e-06,6.106242e-06,0.0
EMD,Emerald Crypto,6.002e-05,1.05959e-06,56.6445511943,56.6445511943,40.8299319728,12.1904163812,12.1904163812,6.44482897593,6.44482897593,51471,1,False,False,False,True,False,False,False,2013-08-04,2013-08-04,2013-06-17,picasso,1,74,3,2,70,62,8,0.1487179,0.01267211,0.01285149,0.0008620895,0.0001134454,0.0008626424,0.0001134504,108356.2,3.0,0.0001473895,0.0001912453,0.0004089403,0.0005721599,0.0
CURE,CureCoin,0.00138158,1.46504e-05,94.3032272156,94.3032272156,37.3926528977,18.2110182218,18.2110182218,4.10351478103,4.10351478103,76746,2,False,False,True,False,False,False,True,2014-05-26,2014-05-26,2013-05-08,cygnusxi,1,257,23,25,107,89,18,0.07857143,0.01521766,0.01545298,0.001057184,0.0001456308,0.001058238,0.0001456357,27620.48,3.0,0.0002456744,0.000220716,0.0006439153,0.0006240265,1.0
CRT,CRTCoin,0.00385066,6.35561e-06,605.867886796,605.867886796,128.355333333,8.76601959073,13.201004503,1.48367971679,1.56510578102,5717998,1,False,False,False,False,False,False,False,2014-05-11,2014-05-11,2015-06-04,Sohaib Bismal,1,0,0,1,41,41,0,0.02560976,0.001097311,0.001098278,8.596532e-05,1.339818e-05,8.597181e-05,1.339818e-05,0.0,4.0,4.366629e-06,3.909028e-06,1.35107e-05,1.321955e-05,0.0
EBS,EBOLAShares,1.38877e-05,1.37053e-05,1.01330871998,1.0,1.0,1.0049120285,1.0,,,783,1,False,False,False,False,False,False,False,2015-07-21,2015-07-21,2014-11-10,EbolaDev,1,62,1,1,11,11,0,0.09090909,0.001249543,0.001250871,0.0001004969,1.466964e-05,0.0001005055,1.466964e-05,0.0,4.0,2.015072e-06,1.862941e-06,6.695854e-06,6.639174e-06,0.0
BITB,BitBean,1.09739e-06,9.04089e-08,12.1380749019,4.17057162511,4.17057162511,2.79975765569,1.81066125212,2.7267869548,1.49910506973,269068,4,False,False,False,True,False,False,True,2015-02-18,2015-02-18,2015-01-07,nokat,1,36,2,1,0,0,0,0.0,1.421828e-05,1.421828e-05,1.421828e-05,1.421828e-05,1.421828e-05,1.421828e-05,0.0,inf,8.772577e-07,8.034472e-07,3.391386e-06,3.339764e-06,0.0
XC,XCurrency,0.00472753,5.6e-05,84.4201785714,84.4201785714,84.4201785714,7.06424920871,7.11029329586,2.17807128915,2.12119754663,34050906,6,False,False,True,True,False,True,True,2014-05-23,2014-05-23,2014-05-09,atcsecure,1,223,5,371,68,51,17,0.03467954,0.001636695,0.001639028,0.0001436277,2.4989e-05,0.0001436353,2.498917e-05,168874.8,4.0,1.061316e-05,9.359075e-06,3.779639e-05,3.608382e-05,0.0
UNC,UNCoin,0.00417502,0.00036204,11.5319301735,11.5319301735,11.5319301735,1.55268365785,1.48477869311,1.50061117746,1.46898177107,27874,2,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2013-12-11,dr_chen,1,211,16,101,112,69,43,0.1148245,0.00535454,0.005384146,0.0005827714,7.028096e-05,0.0005830092,7.028242e-05,52201.25,3.0,6.596401e-05,5.798807e-05,0.0001727043,0.000159707,0.0
VMC,VirtualMiningCoin,4.50089e-06,9.9887e-09,450.598175939,450.598175939,150.029666667,19.9771247858,22.0867038616,8.27686682389,8.88836181335,41210,1,False,False,False,False,False,False,True,2014-05-06,2014-05-06,2014-04-16,somogyipeti,1,269,2,1,1,1,0,0.0,0.001701607,0.001704353,0.0001675931,2.025193e-05,0.0001676096,2.025193e-05,0.0,4.0,1.589925e-06,1.396048e-06,5.644884e-06,5.372442e-06,0.0
INFX,Influxcoin,0.0100067,4.99985e-06,2001.400042,2001.400042,562.385841862,58.4367280195,65.6277635739,63.3283013453,70.2808544583,145091,3,False,False,False,False,False,False,True,2015-09-15,2015-09-15,2014-02-23,influxcoin,1,1,1,1,6,6,0,0.0,0.002229342,0.002234104,0.0002331462,2.427302e-05,0.0002331838,2.427302e-05,0.0,4.0,1.858198e-06,1.657814e-06,7.249929e-06,7.015561e-06,0.0
RT2,RotoCoin,0.00750878,1.14968e-05,653.119128801,653.119128801,125.104631789,18.809010384,20.5437786498,4.69151091659,5.59239751087,49026,1,False,False,False,True,False,False,False,2014-03-29,2014-03-29,2014-03-16,Rotocoin,1,101,2,1,50,50,0,0.0122449,0.001837705,0.00184027,0.0001948782,2.211802e-05,0.0001949049,2.211802e-05,0.0,4.0,1.823001e-05,1.609961e-05,6.493347e-05,6.197322e-05,0.0
SDC,ShadowCash,0.000837623,8.517e-05,9.8347187977,2.09803327305,2.07846898263,2.69493360929,1.52353206143,2.43393436754,1.39368769306,4736539,4,False,False,True,True,False,False,True,2014-07-31,2014-07-31,2014-07-19,sdcoin,1,28,2,2,15,15,0,0.03809524,0.001457274,0.001458987,0.0001134724,1.649866e-05,0.0001134818,1.649866e-05,0.0,4.0,2.773969e-06,2.450251e-06,7.688895e-06,7.440476e-06,0.0
OFF,Cthulhu Offerings,1.31945e-05,3.54998e-06,3.71678150299,3.71678150299,3.10285793569,2.36109278761,2.58237170823,1.49780244146,2.13421240588,127,1,False,False,False,False,False,False,False,2015-07-25,2015-07-25,2013-05-16,wangsw,1,14,1,3,17,11,6,0.2426471,0.01383975,0.01408966,0.0009537848,0.0001339777,0.000954451,0.0001339847,50.83333,4.0,3.57644e-05,3.043118e-05,9.25795e-05,8.617662e-05,0.0
MRKT,FreeMarket,0.00648324,0.000383579,16.9019680431,16.9019680431,9.89562886736,5.78838358131,5.86673599146,1.39660762939,1.40429544337,363071,1,False,False,False,False,False,False,False,2014-09-23,2014-09-23,2014-11-12,BTCDDev,1,0,0,12,18,18,0,0.1045752,0.001251134,0.001252589,0.000100358,1.465201e-05,0.0001003668,1.465201e-05,0.0,4.0,5.664516e-06,4.965331e-06,1.718855e-05,1.609803e-05,0.0
CYC,Conspiracycoin,0.0001736,1.99907e-07,868.403807771,868.403807771,333.846153846,15.9006131079,21.9072595135,1.87488831735,1.90344749438,749402,1,False,False,True,False,False,False,False,2014-07-05,2014-07-05,2014-05-08,Omega6,1,42,4,43,18,13,5,0.06535948,0.001641513,0.001643931,0.0001445395,2.508865e-05,0.0001445579,2.508877e-05,8053.521,4.0,4.66776e-06,4.112339e-06,1.493422e-05,1.414805e-05,0.0
RBR,RibbitRewards,2.37392e-06,2.92339e-07,8.12043552177,8.12043552177,8.12043552177,1.82985980683,1.83545364622,1.58807222694,1.61246983312,97145,2,False,False,False,True,False,False,True,2015-01-23,2015-01-23,2014-11-01,ribbitrewards,1,49,4,2,4,4,0,0.0,0.00126171,0.001263261,0.0001009414,1.475209e-05,0.0001009515,1.475209e-05,0.0,4.0,2.273323e-06,2.098792e-06,7.999522e-06,7.880447e-06,0.0
U,UCoin,3.2e-05,3.3998e-07,94.1231837167,13.7931034483,5.67375886525,4.91904709442,3.97494298328,2.62097042007,2.49904251005,33510,2,False,False,False,False,False,False,True,2014-11-16,2014-11-16,2013-07-13,GoldBit89,1,230,6,46,52,2,50,0.1696833,0.01101571,0.01114348,0.0008666721,0.0001034378,0.0008673952,0.0001034413,19086.47,4.0,4.394077e-06,3.836497e-06,1.565801e-05,1.495594e-05,0.0
MCN,MonetaVerde,7.86902e-06,2.3e-07,34.2131304348,34.2131304348,11.9227575758,5.06095235067,6.34952990166,3.55193512082,4.52907663446,2816,1,False,False,True,False,False,False,False,2014-08-25,2014-08-25,2014-06-16,cryptomidnight,1,105,3,1,6,6,0,0.1333333,0.001558793,0.001560892,0.0001248788,1.73596e-05,0.0001248872,1.73596e-05,0.0,5.0,3.828124e-06,2.938337e-06,1.181794e-05,1.007036e-05,0.0
DICE,NeoDICE,0.00163174,0.000156988,10.3940428568,10.3940428568,10.3940428568,2.20871252732,2.22061710546,1.39163987085,1.400322191,76014,1,False,False,False,False,False,False,False,2014-11-08,2014-11-08,2012-09-27,SRoulette,1,294,39,32,15,10,5,0.2051282,0.02866505,0.02972524,0.001505582,0.0002950855,0.001508718,0.0002951139,2498.491,3.0,5.518168e-05,5.223201e-05,0.0001255487,0.0001289634,0.0
LGD,LegendaryCoin,0.000488534,1.2e-07,4071.11666667,4071.11666667,4071.11666667,25.4939468533,28.4807609651,16.6812251505,16.9130710053,112165,1,False,False,False,True,False,False,False,2014-04-28,2014-04-28,2014-03-26,legendarycoin,1,86,2,1,7,7,0,0.0,0.001783482,0.001786389,0.0001799412,2.131605e-05,0.0001799625,2.131605e-05,0.0,5.0,1.940837e-06,1.730806e-06,7.357664e-06,7.101922e-06,0.0
MCZ,MangoCoinz,0.000406651,4.00903e-06,101.433763279,8.0515862566,8.0515862566,2.90431678623,1.48536934451,1.46705830748,1.350024183,18196,2,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2014-12-23,SreleFromMangoCoinz,1,158,1,103,9,8,1,0.1944444,0.001199901,0.001201012,9.637151e-05,1.892191e-05,9.637778e-05,1.892196e-05,2.0,4.0,2.392514e-06,2.205557e-06,7.787855e-06,7.626803e-06,0.0
EXE,Execoin,0.000209908,9.17153e-07,228.869119983,228.869119983,209.908,16.2315988035,17.0595932807,2.72603450965,2.76801364412,538658,2,False,False,True,True,False,False,False,2014-03-10,2014-03-10,2014-03-15,NamunX,1,0,0,4,11,0,11,0.0,0.00184379,0.001847134,2.219312e-05,2.959226e-05,2.219312e-05,2.959246e-05,0.0,inf,1.216675e-06,1.111231e-06,4.825195e-06,4.745453e-06,0.0
CKC,Checkcoin,3.1201e-05,4.5978e-07,67.8607159946,67.8607159946,57.7796296296,5.20826803512,5.53017935848,2.19660715629,1.86026479274,392181,2,False,False,False,True,False,False,False,2014-09-19,2014-09-19,2014-01-06,Clockcoin,1,20,1,1,2,2,0,0.0,0.003876797,0.00388852,0.0003896691,3.681207e-05,0.0003897974,3.681207e-05,0.0,5.0,2.97665e-06,2.649215e-06,1.073625e-05,1.037147e-05,0.0
WS,Woodshares,3.04756e-05,5.38788e-06,5.65632493671,5.65632493671,1.52720093008,1.36009945155,1.36142665188,1.23378310159,1.22776241588,1304,1,False,False,False,False,False,False,False,2015-07-02,2015-07-02,2014-05-23,onetootwee,1,3,1,1,13,13,0,0.03846154,0.001594463,0.001596554,0.0001340774,1.814158e-05,0.0001340935,1.814158e-05,0.0,4.0,2.190197e-06,1.982742e-06,7.520691e-06,7.270427e-06,0.0
BSTY,GlobalBoost-Y,1.25964e-05,1.85477e-06,6.79135418408,1.69479119856,1.11006926697,1.89479760038,1.24789048712,2.03409698173,1.23203636987,338612,5,False,False,False,False,False,False,True,2014-10-03,2014-10-03,2014-09-11,wgd,1,101,1,175,18,4,14,0.09150327,0.001332758,0.001334846,0.0001062007,2.022916e-05,0.000106207,2.022925e-05,9939.595,5.0,5.128767e-06,4.569538e-06,1.803999e-05,1.741528e-05,1.0
ELP,ElephantCoin,7.78898e-07,4.02671e-08,19.343285213,19.343285213,7.51230192028,5.6147334397,5.47806211555,3.7625504485,3.88735504094,1901,1,False,False,False,True,False,False,False,2014-08-26,2014-08-26,2013-07-31,hotcoldcoin,1,246,10,47,38,23,15,0.1915966,0.01088806,0.01104454,0.000821647,9.885658e-05,0.0008224721,9.88595e-05,184.0714,3.0,2.285456e-05,2.155237e-05,4.80396e-05,4.611857e-05,0.0
LTBC,LTBcoin,2.74183e-06,2.1146e-07,12.9661874586,12.9661874586,9.26002978794,3.42856562763,3.49458393035,2.45865425476,2.48027691846,52156,3,False,False,True,False,False,False,False,2014-08-20,2014-08-20,2015-04-06,BOUNTYSHARES,1,0,0,146,26,25,1,0.03384615,0.00112329,0.001124526,9.015965e-05,1.814883e-05,9.016588e-05,1.814891e-05,162159.3,4.0,2.479221e-05,2.099125e-05,7.492504e-05,6.924317e-05,0.0
SONG,SongCoin,1.0957e-05,4.20605e-07,26.0505700122,26.0505700122,5.12009345794,1.85911968221,2.11057966868,1.78204107866,1.99928821769,7186,1,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2014-11-07,Skele,1,150,3,316,93,7,86,0.1126695,0.00125329,0.001255251,0.0001007477,1.935117e-05,0.0001007548,1.935125e-05,28368.56,4.0,1.800669e-06,1.660579e-06,6.551397e-06,6.507177e-06,0.0
SYS,SysCoin,4.79149e-06,9.31467e-07,5.14402549956,5.14402549956,3.3876963758,2.0748126441,2.08034978692,1.5303131316,1.59112581713,1035644,7,False,False,True,True,True,False,True,2014-08-20,2014-08-20,2014-04-28,danosphere,1,341,20,118,437,431,6,0.01495301,0.001642509,0.0016456,0.000153142,2.599316e-05,0.0001531632,2.59933e-05,845381.6,3.0,0.0001761906,0.0002036227,0.0005277091,0.0006428873,0.0
PHS,Philosopher Stones,0.000364178,1.21174e-05,30.0541370261,30.0541370261,13.493071508,4.79240917118,4.83503367731,2.08166786714,2.08166786714,213668,1,False,False,False,True,False,False,False,2013-12-17,2013-12-17,2013-07-29,johntawaki,1,49,3,5,45,37,8,0.1646465,0.01097927,0.01107857,0.0008290632,9.944534e-05,0.0008295835,9.944832e-05,27.2,3.0,4.893289e-05,3.800026e-05,0.0001300187,0.0001079642,0.0
INDEX,CoinoIndex,1.23107,0.76229,1.61496280943,1.61496280943,1.61496280943,1.08062583939,1.08381970475,1.06810348787,1.06747275165,6203,3,False,False,True,False,False,False,False,2015-06-18,2015-06-18,2014-01-07,efanucar,1,1,1,1,0,0,0,0.0,3.653635e-05,3.653635e-05,3.653635e-05,3.653635e-05,3.653635e-05,3.653635e-05,0.0,inf,1.913143e-06,1.737817e-06,7.359978e-06,7.247741e-06,0.0
CRW,CrownCoin,5.00743e-05,1.3e-06,38.5186923077,38.5186923077,23.6199528302,4.10837953555,4.35302398966,2.80290025803,3.07790883589,11042,1,False,False,False,False,False,False,False,2014-11-08,2014-11-08,2014-03-23,fugue,1,73,2,6,157,157,0,0.007022701,0.001801707,0.001805153,0.0001869415,2.157637e-05,0.000186956,2.157637e-05,0.0,4.0,6.226183e-05,5.478286e-05,0.0002044911,0.0001965944,0.0
PR,Prototanium,0.00080016,0.000129955,6.1572082644,5.88816200982,5.87808354025,3.78593791488,3.72442727656,3.10379003623,3.1417515306,128420,1,False,False,False,False,False,False,False,2015-10-12,2015-10-12,2014-07-30,BitsendInc,1,110,1,1,17,17,0,0.007352941,0.001444416,0.001446117,0.000112591,1.624722e-05,0.0001125996,1.624722e-05,0.0,4.0,5.493576e-06,4.775633e-06,1.786807e-05,1.675428e-05,0.0
SHIBE,ShibeCoin,4.14557e-06,1e-08,414.557,414.557,27.6371333333,26.0598848197,30.0774953164,1.7961298744,2.17444935848,616097,1,False,False,False,False,False,False,True,2014-05-06,2014-05-06,2014-08-05,ShibecoinON,1,0,0,1,0,0,0,0.0,1.612565e-05,1.612565e-05,1.612565e-05,1.612565e-05,1.612565e-05,1.612565e-05,0.0,inf,9.685188e-07,8.879946e-07,3.777404e-06,3.720627e-06,0.0
BUN,BunnyCoin,1.8737e-09,1.43e-11,131.027972028,26.5773049645,10.2164667394,7.98349680724,7.81091778388,5.22294301337,5.02027543416,7231,2,False,False,False,False,False,False,False,2014-09-11,2014-09-11,2014-04-30,shibebunny,1,105,11,85,35,34,1,0.02184874,0.001639262,0.001641281,0.0001483419,2.57242e-05,0.0001483593,2.572434e-05,88609.53,3.0,1.548387e-05,1.493659e-05,4.738559e-05,4.68074e-05,0.0
TAGR,TAGRcoin,3.8986e-07,5e-08,7.7972,7.7972,7.7972,2.18802847528,2.62095051137,1.41072196137,1.24655239602,6418,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2015-06-19,Tagr.Dev,1,18,1,1,11,11,0,0.0,0.001088823,0.001089903,8.508827e-05,1.333262e-05,8.509389e-05,1.333262e-05,0.0,4.0,1.719754e-06,1.527138e-06,5.577613e-06,5.347431e-06,0.0
OSC,OpenSourcecoin,2.72681e-05,5.2e-07,52.4386538462,52.4386538462,52.4386538462,9.71594740717,10.6992053031,2.56977086071,2.2414160125,42376,1,False,False,False,True,False,False,False,2014-03-15,2014-03-15,2013-08-29,x3maniac,1,141,2,99,154,146,8,0.02970885,0.009269986,0.00936042,0.0007667928,9.38725e-05,0.0007671685,9.387555e-05,103387.3,3.0,0.0002229921,0.0001916102,0.0005985212,0.0005556359,0.0
FUND,Cryptofund,0.000452649,0.000314872,1.43756510582,1.43756510582,1.31724160007,1.20327179737,1.20705416171,1.23778255258,1.14597516979,1058426,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2012-01-21,bearbones,1,111,10,263,59,38,21,0.2363636,0.0317505,0.03294022,0.0017164,0.000370007,0.0017196,0.00037007,11941.97,2.0,0.0004078665,0.0003901541,0.0005363114,0.0005395288,0.0
SHELL,ShellPay,0.000777125,0.000249827,3.11065257158,3.11065257158,3.11065257158,1.32598089073,1.32598089073,1.3873875074,1.3873875074,25180,1,False,False,False,False,False,True,False,2015-06-18,2015-06-18,2015-05-09,ShellCoin,1,50,1,1,15,15,0,0.0952381,0.001108332,0.001109371,8.747072e-05,1.351351e-05,8.747641e-05,1.351351e-05,0.0,4.0,2.224405e-06,2.047323e-06,7.521832e-06,7.425387e-06,0.0
EFL,Electronic Gulden,0.000253738,2.5076e-06,101.187589727,101.187589727,4.33020690408,10.616343642,10.8226993074,2.82480973046,2.84667175143,299425,5,False,False,False,True,False,False,True,2014-03-26,2014-03-26,2014-03-20,ElectronicGulden,1,53,2,1,36,36,0,0.01746032,0.001837861,0.001840493,0.0001899951,2.178982e-05,0.0001900229,2.178982e-05,0.0,3.0,1.191881e-05,1.012219e-05,3.570625e-05,3.347738e-05,0.0
UNIT,Universal Currency,6.99653e-06,9.99773e-07,6.99811857292,6.99811857292,6.99811857292,2.70774937881,2.91948585751,1.87206015628,2.28511580786,11558,3,False,False,False,False,False,False,True,2015-05-07,2015-05-07,2014-05-08,XertroV,1,35,4,597,16,6,10,0.225,0.00164166,0.001645278,0.0001445412,2.508872e-05,0.0001445589,2.508891e-05,62.16667,3.0,5.000946e-06,4.390648e-06,9.86485e-06,9.436576e-06,0.0
SANDG,Save and Gain,7.90223e-07,5.28023e-08,14.9656927823,1.76298158762,1.75524369901,1.94762008791,1.70760906991,1.68752781468,1.70760906991,1021,2,False,False,False,False,False,False,False,2015-10-12,2015-10-12,2015-06-17,crunck,1,303,11,384,131,65,66,0.05283244,0.001089403,0.001090444,8.515636e-05,1.774291e-05,8.516186e-05,1.774297e-05,431923.1,4.0,2.979786e-05,2.605278e-05,8.870355e-05,8.298673e-05,0.0
MARYJ,MaryJane,6.999e-05,1.51098e-06,46.3209307866,7.5993485342,7.5993485342,5.11510586732,1.53405541654,2.7229733781,1.29521658911,506687,2,False,False,False,False,False,False,True,2014-10-04,2014-10-04,2014-09-30,kryptologist,1,357,1,199,70,5,65,0.02898551,0.001293359,0.001295284,0.000103827,1.986666e-05,0.0001038333,1.986675e-05,369.6885,5.0,1.011083e-06,9.217909e-07,3.87342e-06,3.801851e-06,0.0
SJCX,Storjcoin X,0.000164769,1.9649e-05,8.38561758868,2.76178631351,2.30575146935,2.27412169313,1.92165645604,1.85579077811,1.64502604442,1038568,4,False,False,True,False,False,False,True,2014-08-20,2014-08-20,2014-07-21,Storj,1,28,1,34,13,12,1,0.02564103,0.001454923,0.001457569,0.00011339,2.158723e-05,0.0001133981,2.158738e-05,17996.64,5.0,2.119343e-06,1.915924e-06,7.780711e-06,7.580715e-06,0.0
FRSH,FreshCoin,2.9e-05,1.80552e-06,16.0618547565,13.1818181818,3.92953929539,3.23544797385,3.27862267991,1.98230698903,1.91151031122,57011,2,False,False,False,False,False,True,False,2014-08-22,2014-08-22,2014-10-09,melt7777,1,1,1,187,73,72,1,0.00304414,0.001278551,0.001279861,0.000102846,1.973955e-05,0.0001028546,1.973961e-05,100932.3,3.0,2.203379e-05,1.969049e-05,6.315677e-05,6.057894e-05,0.0
BCN,Bytecoin,1.63107e-07,1.86294e-08,8.75535443976,1.45722326454,1.35820634524,2.73820990749,1.29696603681,2.27793553581,1.23800163126,1811141,3,False,False,True,False,False,False,False,2014-06-17,2014-06-17,2013-04-03,Gerco,1,27,1,39,4,2,2,0.5,0.02315748,0.02360374,0.001275992,0.0002046608,0.001277705,0.0002046776,0.0,4.0,9.907802e-06,8.579926e-06,3.215839e-05,3.059116e-05,0.0
GIVE,GiveCoin,6.10062e-07,5e-08,12.20124,12.20124,12.20124,5.26111547035,5.42210887854,2.63018112062,2.66901419872,17047,1,False,False,False,False,False,False,True,2015-02-20,2015-02-20,2013-03-14,serraz,1,203,4,11,8,2,6,0.25,0.02486766,0.02582441,0.001429331,0.0002227725,0.001430834,0.0002228008,2.0,4.0,1.400547e-05,1.146746e-05,5.122908e-05,4.606514e-05,0.0
CHIP,ChipCoin,3.02968e-06,2.00278e-08,151.273729516,151.273729516,2.17840348581,4.85033854102,4.85033854102,1.26541425992,1.26541425992,10524,2,False,False,False,False,False,False,False,2015-08-04,2015-08-04,2013-06-07,Bicknellski,1,280,10,152,83,25,58,0.2087912,0.01255797,0.01272432,0.000868084,0.0001182231,0.0008686182,0.000118228,19777.01,3.0,6.414314e-05,5.22771e-05,0.0001403291,0.0001239038,0.0
DVC,Devcoin,2.58474e-06,2.9866e-08,86.5445657269,86.5445657269,86.5445657269,7.41088696625,7.52833356979,3.51714975315,3.51714975315,2579564,5,False,False,False,True,False,True,False,2013-04-28,2013-04-28,2012-10-14,pyra-proxy,1,143,3,7,3,1,2,0.6666667,0.02855482,0.0292747,0.001484704,0.0002871192,0.001486704,0.0002871477,0.0,4.0,1.052254e-05,9.246164e-06,3.629983e-05,3.511698e-05,0.0
BCR,Bitcredits,2.68897e-05,2.06025e-06,13.0516684868,13.0516684868,5.26217221135,2.7871558424,3.29338498817,1.80163735335,2.12559764589,24120,1,False,False,False,False,False,False,True,2015-03-29,2015-03-29,2014-01-13,clackersmaracas,1,39,9,1,17,17,0,0.03676471,0.003700335,0.003717267,0.0003633169,3.464163e-05,0.0003634659,3.464163e-05,0.0,4.0,1.174585e-05,1.0673e-05,3.300941e-05,3.278754e-05,0.0
GRM,Gridmaster,1.98e-06,4.99975e-07,3.9601980099,1.0,1.0,2.46593435197,1.0,2.77551855251,1.0,4740,2,False,False,False,False,False,False,True,2015-06-26,2015-06-26,2015-06-15,gmcdev,1,10,1,1,17,17,0,0.1470588,0.001085439,0.001086407,8.528458e-05,1.334917e-05,8.528933e-05,1.334917e-05,0.0,4.0,1.20852e-05,1.057852e-05,3.974515e-05,3.761296e-05,0.0
CASH,Cashcoin,8.80537e-05,7.48872e-07,117.581776325,117.581776325,10.507601432,9.89561063241,10.0670752579,4.04729544765,4.19178193266,143413,1,False,False,False,True,False,False,False,2014-02-27,2014-02-27,2012-01-25,Yankee (BitInstant),1,903,49,227,183,85,98,0.1661744,0.03191246,0.03299593,0.00171705,0.0003697427,0.00171961,0.0003698001,31288.27,2.0,0.00106075,0.001011136,0.001490649,0.001504073,0.0
C2,Coin2.1,3.51575e-06,2.85077e-07,12.3326329378,12.3326329378,3.70078947368,2.78759598551,2.82976130002,1.69270361973,1.90012818159,137518,2,False,False,True,False,False,True,False,2014-06-08,2014-06-08,2014-02-24,joel511,1,162,7,1,3,3,0,0.0,0.00218493,0.002189041,0.0002308998,2.417386e-05,0.000230931,2.417386e-05,0.0,3.0,4.154821e-06,3.434686e-06,1.137437e-05,1.098044e-05,0.0
GSM,GSMcoin,3.77705e-05,2.26e-06,16.7126106195,16.7126106195,16.7126106195,4.6650605215,4.74770171797,1.6996164619,1.6731973782,40237,1,False,False,False,False,False,False,True,2015-02-28,2015-02-28,2014-06-20,smallplatf,1,261,3,317,105,100,5,0.01556777,0.001533743,0.001535307,0.000123821,2.267389e-05,0.000123829,2.2674e-05,287515.7,4.0,3.744969e-05,3.329046e-05,0.0001198491,0.0001153166,0.0
