symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
PRT,Particle,4.95262e-06,4e-08,123.8155,123.8155,99.0524,9.22536443143,9.27713812751,3.55042291008,3.55272829982,2.26439103669,25.8358545189,1623291.4728,6752904.05313,1619.03959123,51.6717090378,1160653403.05,13505808.1063,1,False,False,False,False,False,True,False,2014-01-22,2014-01-22,2013-12-31,2014-01-22,moonmoon,1,44,6,22,247,247,0,0.02109871,0.003585465,0.003594765,0.0003353439,3.207081e-05,0.0003354163,3.207081e-05,0.0,4.0,0.0001350788,0.0001127473,0.000440013,0.0003996784,0.0
CHA,Chancecoin,0.00235858,1.00008e-08,235839.132869,235839.132869,18.6331173961,4.33277168899,4.39497026691,4.81407560784,4.92538036577,0.288387071843,6.74180453405,588.624158679,3254.47162248,172.16708189,13.4836090681,351408.622731,6508.94324495,1,False,False,True,False,False,False,False,2014-05-20,2014-05-20,2014-03-23,2014-05-20,magician,1,35,1,58,190,190,0,0.003285993,0.001584661,0.001586255,0.0001339904,1.831066e-05,0.0001340008,1.831066e-05,0.0,3.0,9.642704e-05,8.634724e-05,0.0002532807,0.0002428735,0.0
CHC,ChainCoin,1.99997e-06,4.00067e-08,49.9908765282,49.9908765282,24.9992187627,4.36824172436,5.56412232872,5.96949141129,6.62465236918,0.0034209598814,0.00645748759935,10210.8484779,5956.53888285,0.595247019363,0.0839473387916,1776687.63515,77435.005477,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2014-01-19,2015-07-16,Rolihlahla,1,44,1,571,178,172,6,0.02015922,0.001083535,0.00108429,8.360503e-05,1.762809e-05,8.360908e-05,1.762816e-05,375382.4,3.0,5.636962e-05,4.918887e-05,0.000174879,0.0001651154,1.0
CHC,ChainCoin,1.99997e-06,4.00067e-08,49.9908765282,49.9908765282,24.9992187627,4.36824172436,5.56412232872,5.96949141129,6.62465236918,0.0034209598814,0.00645748759935,10210.8484779,5956.53888285,0.595247019363,0.0839473387916,1776687.63515,77435.005477,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2014-01-19,2015-07-16,Rolihlahla,1,44,1,571,178,172,6,0.02015922,0.001083535,0.00108429,8.360503e-05,1.762809e-05,8.360908e-05,1.762816e-05,375382.4,3.0,5.636962e-05,4.918887e-05,0.000174879,0.0001651154,1.0
MRY,Murraycoin,2.80239e-05,3.9e-07,71.8561538462,71.8561538462,35.029875,11.4339857548,15.427052568,11.0935061312,12.9263107357,0.24798511712,0.787653334831,98167.0794292,62478.8712587,166.893983822,30.7184800584,66066444.4559,2436675.97909,0,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-20,2014-03-03,bholzer,1,294,3,216,125,97,28,0.04038385,0.002041217,0.002046238,0.0002198224,3.139959e-05,0.0002198582,3.139984e-05,316200.2,4.0,5.824461e-05,5.230817e-05,0.0001937893,0.0001860966,0.0
JAY,Jay,0.00116235,2.25458e-05,51.5550568177,51.5550568177,38.5071541446,2.10445503909,4.03377431325,2.21235661835,2.92698461973,0.208633505313,0.339481038619,397.102177734,406.207971251,55.2878789079,25.8005589351,105232.077099,30871.8058151,1,False,False,False,False,False,False,False,2015-04-17,2015-04-17,2015-04-02,2015-04-17,jones_,1,26,2,90,13,3,10,0.474359,0.001111978,0.001113854,8.898708e-05,1.810559e-05,8.899396e-05,1.81057e-05,0.0,4.0,1.358325e-06,1.156774e-06,4.092256e-06,3.866807e-06,0.0
MMNXT,MMNXT,8.61884e-05,1.39702e-05,6.16944639304,6.16944639304,5.11686060318,1.79514290661,2.28185032712,1.65731906968,1.77019224491,1.8244217962,2.96476888492,35081.8559572,45992.725401,806.394433921,213.463359714,15506180.3331,3311476.22887,2,False,False,True,False,False,False,False,2014-10-22,2014-10-22,2015-01-20,2014-10-22,Nxtblg,1,1068,14,235,558,270,288,0.03195043,0.00126478,0.001266651,0.0001018232,1.956779e-05,0.00010183,1.956789e-05,8265689.0,3.0,6.637671e-05,7.47687e-05,0.0001813399,0.0002238636,0.0
URO,Uro,0.0217689,2.3615e-05,921.825111158,921.825111158,808.675592142,20.835931209,22.307926919,8.55059779715,8.56984173271,29.1175031046,122.991641284,11437.0527636,17868.6714245,16713.4467821,3566.75759724,6564868.28629,518191.47131,3,False,False,True,False,False,False,True,2014-06-12,2014-06-12,2014-05-08,2014-06-12,true-asset,1,192,6,35,145,140,5,0.007187257,0.00155037,0.001553033,0.0001253409,2.295648e-05,0.0001253502,2.295655e-05,179392.6,4.0,2.693546e-05,2.373352e-05,8.974655e-05,8.589475e-05,0.0
MRS,Marscoin,3.73601e-05,4.50261e-07,82.9743193392,82.9743193392,26.3099295775,6.99762850911,10.2992530616,5.81576487114,7.32578181389,0.323509147489,1.5934620128,50359.9598356,82885.8319291,220.633238587,62.145018499,34345492.6079,3232547.44524,1,False,False,True,False,False,False,False,2014-02-24,2014-02-24,2014-01-15,2014-02-24,Btcdealer5011,1,8,1,40,27,25,2,0.08307692,0.00216434,0.002167963,0.0002298123,3.237942e-05,0.000229844,3.237959e-05,298.619,4.0,3.751853e-05,3.233932e-05,0.0001192007,0.0001106849,0.0
QBK,Qibuck,0.000741537,7e-05,10.5933857143,10.5933857143,2.9754313458,3.36310976253,3.75182414346,2.71696381451,2.75850058382,1.02734222777,5.33264710947,3764.14347225,18472.0624191,521.88985171,229.303825707,1912184.8839,794298.684021,1,False,False,True,False,False,False,False,2014-08-17,2014-08-17,2014-07-27,2014-08-17,qiwoman2,1,659,4,71,285,164,121,0.03460893,0.001381502,0.001383426,0.000110814,2.089534e-05,0.0001108223,2.089546e-05,482292.9,4.0,2.823905e-05,2.605119e-05,8.8271e-05,8.687305e-05,0.0
MRC,microCoin,3.02293e-08,2.49592e-10,121.114859451,121.114859451,8.7364889079,5.14818978598,5.20716664639,2.4324753413,2.45783540435,0.906209338311,14.3587829605,72920374.256,477587948.756,610.785094022,28.7175659211,49148332248.5,955175897.512,2,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-03,2014-03-03,MCR,1,107,6,59,394,393,1,0.02238147,0.00204138,0.002046427,0.0002198313,3.139937e-05,0.0002198672,3.139958e-05,78594.99,3.0,9.178356e-05,8.600211e-05,0.0002699551,0.0002684931,0.0
UTIL,UtilityCoin,0.000176489,5.3e-07,332.998113208,332.998113208,226.267948718,12.3485107122,12.6670511384,3.33364160749,3.49488446921,2.7788224658,90.7263668868,52488.2468131,612042.094455,1286.59480166,181.452733774,24302058.2745,1224084.18891,0,False,False,False,False,False,False,False,2014-09-30,2014-09-30,2014-09-26,2014-09-30,utilitycoin,1,9,1,4,62,62,0,0.01480698,0.001281638,0.001282859,0.0001034704,1.513752e-05,0.0001034783,1.513752e-05,0.0,4.0,7.497824e-06,6.732253e-06,2.753273e-05,2.664223e-05,0.0
VIA,Viacoin,0.000599348,8.12318e-06,73.7824349577,73.7824349577,61.6438764753,6.15291845347,7.16367500187,3.56440174005,4.58539833857,23.0794508238,232.303575206,137256.543237,879202.274987,12416.7445432,6039.89295535,73844020.2613,22859259.1497,4,False,False,True,False,False,True,True,2014-07-18,2014-07-18,2014-07-18,2014-07-18,btcdrak,1,196,5,410,253,237,16,0.006775833,0.001445396,0.00144704,0.0001137523,2.171529e-05,0.0001137598,2.171537e-05,782093.0,3.0,5.41299e-05,4.710501e-05,0.0001778318,0.0001670439,0.0
DBL,Doubloons,0.000613554,7.36188e-07,833.420267649,833.420267649,554.179236592,35.1882226775,44.642502479,127.926353954,127.926353954,0.0431248032048,0.0,8991.54571398,0.0,39.5023197356,0.0,8236255.87401,0.0,0,False,False,False,False,False,False,False,2013-07-04,2013-07-04,2013-05-15,2013-07-04,shakezula,1,588,25,74,342,175,167,0.1252973,0.01155482,0.01171038,0.0008652601,0.0001066264,0.0008659755,0.0001066302,491880.2,3.0,0.0002580962,0.0002726664,0.0006352142,0.0007201289,0.0
SFR,SaffronCoin,3.51812e-05,6.7e-07,52.5092537313,52.5092537313,42.903902439,5.20809496777,7.29512226337,2.60264511091,3.05359775832,2.9614356121,12.4503728427,219081.950505,775980.708625,1688.0182989,921.327590359,124876711.788,57422572.4383,0,False,False,False,False,False,False,False,2014-06-15,2014-06-15,2014-04-27,2014-06-15,saffroncoin,1,362,1,49,130,129,1,0.005485987,0.001547907,0.001549506,0.0001248087,2.286659e-05,0.0001248181,2.286674e-05,180226.6,3.0,3.477204e-05,3.071633e-05,0.0001099855,0.0001058328,0.0
APC,Applecoin,0.000202467,1.25043e-05,16.1917900242,16.1917900242,5.88397525131,4.48327439635,4.59627409718,3.85468234651,3.98460090029,22.0430810085,180.336259839,419668.761952,939694.915244,15364.0274629,901.681299196,292509127.081,4698474.57622,1,False,False,False,False,True,False,False,2014-02-09,2014-02-09,2013-11-18,2014-02-09,KunningLinguist,1,82,9,99,186,173,13,0.03278085,0.002591589,0.002600012,0.0002728504,3.563341e-05,0.0002729374,3.563364e-05,156422.4,3.0,6.788943e-05,6.633223e-05,0.0002075516,0.0002155615,0.0
PYC,Paycoin,7.1937e-05,8.8e-07,81.7465909091,81.7465909091,81.7465909091,13.2818786412,15.8726675788,5.95154301809,7.39482326444,0.19175663114,2.98323205054,15864.5459114,67009.4703134,75.7438693002,35.7987846065,6266495.63502,804113.643761,0,False,False,False,False,False,False,False,2014-12-06,2014-12-06,2013-08-06,2014-12-06,deppJ,1,24,2,556,208,203,5,0.04717026,0.0012198,0.001220867,9.737295e-05,1.908703e-05,9.737803e-05,1.908711e-05,125084.9,3.0,0.0001015346,8.660124e-05,0.000230072,0.0002109868,0.0
ARG,Argentum,0.000964554,3.81e-06,253.163779528,253.163779528,205.224255319,11.7333527432,12.931161423,23.1846252136,23.1846252136,0.662380075235,0.0,15921.38314,0.0,606.740148916,0.0,14583986.9563,0.0,0,False,False,False,False,False,False,False,2013-07-04,2013-07-04,2013-06-11,2013-07-04,AlphaC,1,96,5,23,518,511,7,0.03231165,0.01152935,0.0116798,0.0008652149,0.000106623,0.0008659639,0.0001066269,88470.7,3.0,0.0005862605,0.0005764914,0.001593212,0.001663754,0.0
FRDC,FreedomCoin,3.29076e-05,2.5049e-06,13.1372909098,13.1372909098,6.58408779424,2.17571827964,2.27676578846,2.17513460978,2.2248043069,0.049710873844,0.233985773747,3285.80152247,7113.39735444,5.31906350131,0.233985773747,351580.762904,7113.39735444,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2015-09-06,2015-09-21,placebo,1,6889,159,623,1346,966,380,0.02083851,0.001060965,0.001062251,8.085651e-05,1.726625e-05,8.086268e-05,1.726631e-05,21911310.0,3.0,0.0002857592,0.000307483,0.0007969391,0.0009030684,0.0
XLB,Libertycoin,0.000146847,4.1e-07,358.163414634,358.163414634,176.924096386,29.4890802426,36.8044188484,3.35073905368,3.38917739532,13.3670045296,332.630909933,305006.871834,5357598.35027,8060.30373137,3991.5709192,183919143.716,64291180.2033,0,False,False,False,False,False,False,False,2014-05-12,2014-05-13,2014-05-08,2014-05-13,Libertycoin,1,67,6,62,243,242,1,0.00499949,0.001610487,0.001612447,0.0001400741,2.464212e-05,0.0001400879,2.464224e-05,258393.4,3.0,6.548375e-05,5.863717e-05,0.0001786441,0.0001728007,0.0
CAIX,CAIx,0.00117007,1.01e-06,1158.48514851,1158.48514851,774.880794702,12.2771412906,20.724441307,2.49143461482,3.07663268836,10.4583611286,106.114224376,22269.0291436,149935.951965,6599.22587213,4350.68319942,14051757.3896,6147374.03056,0,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-03-13,2014-04-15,Caishen_Project,1,20,1,33,230,230,0,0.002316309,0.001703447,0.001705431,0.0001681164,2.033719e-05,0.0001681365,2.033719e-05,0.0,4.0,6.956127e-05,6.158716e-05,0.0002364192,0.0002263351,0.0
IFC,Infinitecoin,1.92527e-07,2.53904e-09,75.8266904027,17.7873759678,16.9630301856,5.12013891627,17.8773787094,3.15304651539,4.13481236505,30.8351364685,27.4923341664,504992128.862,356496945.148,28090.8093228,18722.2795673,4.60047829394e+11,2.42774419646e+11,4,False,False,True,False,False,True,False,2013-07-10,2013-07-10,2013-06-05,2013-07-10,fisheater,1,387,12,63,290,212,78,0.1216481,0.01167796,0.01182302,0.0008774433,0.0001044758,0.0008780388,0.0001044793,148310.9,3.0,0.0004264863,0.0004141897,0.001074004,0.001106291,0.0
NEU,NeuCoin,6.32117e-05,9.15526e-06,6.90441341917,6.90441341917,6.70587249319,2.47349534604,2.47349534604,2.25107001755,2.25107001755,13.6504903653,42.2149139432,486115.854916,667833.865301,1419.65099799,42.2149139432,50556048.9113,667833.865301,1,False,False,False,False,False,False,True,2015-09-25,2015-09-25,2015-02-03,2015-09-25,Sandrine89,1,33,2,234,194,193,1,0.01905225,0.001057172,0.001058345,8.087365e-05,1.289507e-05,8.087987e-05,1.289507e-05,255.35,3.0,0.0002699116,0.0002340131,0.0006265657,0.0006005516,0.0
SLING,Sling,0.000912011,1.214e-05,75.1244645799,75.1244645799,28.0728469279,8.25869497973,8.25869497973,2.48926650675,2.48926650675,6.90926313312,137.346185929,18858.3222172,150597.071668,1803.31767775,137.346185929,4922022.09868,150597.071668,2,False,False,False,False,False,False,True,2015-04-21,2015-04-21,2015-04-20,2015-04-21,DG.Slayer,1,3,1,1,85,85,0,0.01820728,0.001110973,0.001111887,8.859596e-05,1.363401e-05,8.86006e-05,1.363401e-05,0.0,3.0,1.46276e-05,1.278583e-05,4.553991e-05,4.309498e-05,0.0
PLNC,PLNcoin,2.70543e-05,1.80055e-07,150.255755186,150.255755186,18.658137931,8.50245639787,9.99690352039,7.24823412248,8.47292021765,0.186560642265,1.45199721551,49982.265783,88629.0192045,117.906325911,24.6839526636,31588791.9749,1506693.32648,1,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-03-10,2014-04-15,WalutowyKrol,1,17,1,84,163,158,5,0.006589411,0.001703597,0.001705498,0.0001674408,2.708363e-05,0.0001674609,2.708374e-05,174820.5,4.0,3.751341e-05,3.304606e-05,0.0001235931,0.0001182086,0.0
PKB,ParkByte,0.000100039,3.6311e-06,27.5506045,27.5506045,14.7697409216,7.95033817465,9.76626946204,8.67876370449,9.21729976487,0.45903329951,0.94925546419,39822.8844645,45510.1107683,104.200558989,13.2895764987,9039794.77343,637141.550756,2,False,False,False,False,False,False,True,2015-05-18,2015-05-18,2015-04-29,2015-05-18,ParkByte,1,43,2,19,53,53,0,0.0275762,0.001092713,0.001093995,8.639792e-05,1.348545e-05,8.640514e-05,1.348545e-05,0.0,4.0,5.569933e-06,5.242585e-06,1.757484e-05,1.790976e-05,0.0
PSEUD,PseudoCash,0.000116254,5.5e-07,211.370909091,211.370909091,93.0032,9.08207712471,9.46109562838,3.94105098947,3.33263782535,0.486044205386,12.0491466164,16477.0674262,350546.757532,259.547605676,132.54061278,8798754.00559,3856014.33285,0,False,False,False,False,False,False,False,2014-07-21,2014-07-21,2014-07-03,2014-07-21,pseudocoin,1,74,3,18,111,111,0,0.007534808,0.001442918,0.001444429,0.0001133227,1.647609e-05,0.0001133289,1.647609e-05,0.0,4.0,2.12467e-05,1.840738e-05,6.139185e-05,5.82589e-05,0.0
NLG,Gulden,1.42702e-05,6.50168e-07,21.948481008,5.88255662963,4.49542902866,3.60611198566,3.95148776023,3.59979448438,2.78300219188,4.99158476592,3.7093008478,1259175.01567,1868860.11218,3189.62266543,552.685826322,804612835.016,278460156.715,4,False,False,False,False,False,False,True,2014-04-08,2014-04-08,2014-04-02,2014-04-08,guldencoin,1,30,1,6,133,133,0,0.007177033,0.001709417,0.001711447,0.0001709639,2.06441e-05,0.0001709847,2.06441e-05,0.0,3.0,4.469649e-05,3.935556e-05,0.0001453842,0.0001385522,0.0
TENNET,TenneT,2.46499e-06,3.00389e-08,82.0599289588,82.0599289588,9.12861211203,4.37040681962,4.48233253271,3.65286963587,3.65349627861,0.109019386843,0.0081193295608,161555.871594,4145.30527875,15.916830479,0.0162386591216,23587157.2527,8290.6105575,2,False,False,False,False,False,False,False,2015-08-10,2015-08-10,2015-06-19,2015-08-10,TenneT,1,18,1,52,46,46,0,0.05410628,0.001072697,0.001073565,8.247136e-05,1.310908e-05,8.247576e-05,1.310908e-05,0.0,4.0,1.458676e-05,1.329398e-05,4.650925e-05,4.567476e-05,0.0
GCC,GuccioneCoin,1.38958e-06,4.33536e-08,32.0522401831,32.0522401831,23.1687024606,5.81298944651,6.19129819105,5.4031501502,5.80549802057,0.0252337725701,0.147212715634,98117.3175005,129849.282121,3.50749438725,0.441638146903,13638307.1326,389547.846362,2,False,False,False,False,False,False,False,2015-08-20,2015-08-20,2015-06-25,2015-08-20,GCCTeam1,1,80,1,56,33,33,0,0.02083333,0.001070279,0.001071399,8.20927e-05,1.306063e-05,8.20986e-05,1.306063e-05,0.0,4.0,1.299474e-05,1.173287e-05,3.847184e-05,3.716268e-05,0.0
DOGED,DogeCoinDark,1.29866e-07,7.35378e-09,17.6597613744,5.73643479336,4.33181229903,2.98632102269,3.30530965335,2.2533637563,1.96464877606,4.47860894175,4.62118661733,77710371.2131,79078342.8656,1961.63071648,545.300020845,34037142591.3,9331244458.14,8,False,False,False,False,False,False,True,2014-10-25,2014-10-25,2014-10-09,2014-10-25,Dogedarkdev,1,46,2,16,94,94,0,0.01121025,0.001256095,0.001257175,0.0001016527,1.484076e-05,0.0001016587,1.484076e-05,0.0,4.0,8.51596e-05,7.993667e-05,0.0002585243,0.0002575851,0.0
CSC,CasinoCoin,0.00011829,1.09e-06,108.52293578,3.03229941041,2.1848587387,7.91563814904,17.0179736359,7.68539593843,1.67933371008,2.09742640517,1.49483310258,136271.471599,138304.975651,1879.29405903,1216.7941455,122099238.553,112580250.18,3,False,False,False,False,False,False,False,2013-07-24,2013-07-25,2013-07-18,2013-07-25,transcoder,1,46,4,14,141,138,3,0.06099468,0.01088794,0.01103192,0.0008312875,0.0001005144,0.0008320331,0.0001005174,56249.24,3.0,0.000198409,0.00018292,0.0005951364,0.0005778769,0.0
GCN,GCoin,8.75629e-09,1.04686e-10,83.6433716065,51.5889166451,51.5889166451,21.9292790469,115.484093367,19.1560997317,16.7282705193,0.102149684059,0.113625676957,223472444.995,240478687.141,42.4942685683,39.3144842271,92964537117.8,83205625750.8,2,False,False,False,False,False,False,False,2014-11-16,2014-11-16,2014-04-04,2014-11-16,Mr G,1,20,1,226,34,34,0,0.01782531,0.001232874,0.001234033,9.927154e-05,1.462544e-05,9.927827e-05,1.462544e-05,0.0,4.0,4.536425e-06,3.885295e-06,1.452401e-05,1.347893e-05,0.0
SHA,SHACoin,3.68779e-07,9.9937e-09,36.9011477231,36.9011477231,5.26827142857,5.35107424597,5.68277499125,3.4000969061,3.64074803501,0.0370747857927,0.428915742234,341824.95334,1519352.96873,20.7618800439,2.5734944534,191421973.871,9116117.81237,1,False,False,False,False,False,False,False,2014-06-25,2014-06-25,2014-03-17,2014-06-25,matt4054,1,168,4,468,86,26,60,0.03584131,0.001501665,0.001503236,0.0001215768,2.252583e-05,0.0001215869,2.252591e-05,128520.2,4.0,1.380318e-05,1.132927e-05,3.161444e-05,2.801461e-05,1.0
MOTO,Motocoin,5.89979e-05,6e-08,983.298333333,983.298333333,80.8190410959,8.39667703335,10.1430565807,14.2409790987,16.9914265515,0.128528381389,0.969227025237,31024.324475,80577.9719839,72.2329503405,20.35376753,17435670.355,1692137.41166,1,False,False,False,False,False,False,False,2014-06-03,2014-06-03,2014-05-01,2014-06-03,WilliamLie2,1,84,2,33,154,154,0,0.007639419,0.001548071,0.001549728,0.0001300199,1.777177e-05,0.0001300288,1.777177e-05,0.0,3.0,7.56045e-05,6.599472e-05,0.0002321266,0.0002190359,0.0
SHADE,ShadeCoin,0.000270054,1.54e-06,175.35974026,175.35974026,167.735403727,31.2035146382,31.2035146382,9.42948734139,9.42948734139,0.535709865913,19.5499068934,18705.4048423,72392.5840515,260.354994834,19.5499068934,9090826.75336,72392.5840515,0,False,False,False,False,False,False,False,2014-09-06,2014-09-06,2014-09-04,2014-09-06,iShade,1,18,1,2,55,55,0,0.01548822,0.001336522,0.001337782,0.0001067189,1.549427e-05,0.0001067276,1.549427e-05,0.0,4.0,1.154606e-05,1.011182e-05,3.605931e-05,3.425942e-05,0.0
RT2,RotoCoin,0.00750878,1.14966e-05,653.130490754,653.130490754,115.519692308,22.7813582898,24.8827392183,20.9134917939,21.701015665,0.189829992255,2.01390865787,528.715448481,284.99250274,123.009834981,6.04172597361,342607.610616,854.977508221,0,False,False,False,False,False,False,False,2014-03-29,2014-03-29,2014-03-15,2014-03-29,Rotocoin,1,101,2,14,219,219,0,0.004189184,0.001739241,0.001741329,0.0001768315,2.114299e-05,0.0001768499,2.114299e-05,0.0,4.0,6.883596e-05,6.164443e-05,0.0002259028,0.0002207516,0.0
CAGE,CageCoin,9.12012e-10,1.78659e-11,51.0476382382,51.0476382382,8.20981564165,4.23524653447,4.67188052955,4.45488386498,4.90250265075,0.049409321033,0.226007480786,241348564.547,349959158.279,31.2266908929,4.06813465416,1.52532292794e+11,6299264849.02,2,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-01-01,2014-04-15,skyisthelimit,1,62,2,117,109,93,16,0.07764186,0.001703835,0.001706717,0.0001674466,2.708368e-05,0.0001674688,2.708381e-05,46423.64,3.0,3.298218e-05,2.918247e-05,8.165982e-05,7.680417e-05,0.0
LEAF,LeafCoin,2.47258e-07,6.30267e-10,392.306752535,392.306752535,181.389889446,25.7046643795,26.6566586795,14.6651187134,16.5858068218,1.51076255251,91.377840893,89604834.5468,377194106.497,1062.06607441,274.133522679,62992198686.4,1131582319.49,0,False,False,False,False,False,False,False,2014-02-02,2014-02-02,2014-01-24,2014-02-02,mcg,1,118,7,37,279,277,2,0.02343931,0.002899185,0.002910298,0.0002983216,3.826441e-05,0.0002984179,3.82647e-05,164350.4,4.0,0.0001084626,0.0001079545,0.0003525038,0.0003792233,0.0
GSY,GenesysCoin,7.39967e-05,8.03012e-06,9.21489342625,9.21489342625,2.64660521977,2.64558612536,2.75779419074,2.49082025782,2.47470258244,0.20083387704,0.493171699513,6760.31619501,11523.0209106,22.8950619826,2.46585849756,770676.046231,57615.104553,1,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-08-05,2015-09-15,GSYTeam,1,208,2,61,135,135,0,0.01691542,0.001059293,0.001060508,8.105611e-05,1.293912e-05,8.106283e-05,1.293912e-05,0.0,3.0,1.727411e-05,1.605495e-05,5.261348e-05,5.304828e-05,1.0
