coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted,nontrivial,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
DRS,2014-06-15,2014-05-02,Nthused,1,988,16,122,206,63,143,0.04485892,0.001642778,0.0016452370000000001,0.0001481222,2.5600010000000003e-05,0.0001481462,2.5600129999999998e-05,3.0,1.76012e-05,4.529925999999999e-05,0.0,denarius,Denarius,0.00010401799999999999,1.49802e-07,694.3699016034499,694.3699016034499,305.9352941176471,38.63020577768175,52.42667024602937,3.884235632420933,4.901528700984216,89849,1,False,False,False,False,False,False,False,2014-06-15
NAN,2013-07-17,2013-12-21,camodude009,1,0,0,85,4,2,2,0.5,0.0048715320000000005,0.004894479,0.0004920146,6.177142e-05,0.0004922305,6.177243000000001e-05,4.0,5.6948469999999995e-06,1.864291e-05,0.0,nanotoken,NanoToken,0.000112223,3.20011e-07,350.68482020930537,350.68482020930537,255.05227272727268,13.471609794089735,13.471609794089735,221.49323013457874,221.49323013457874,1295,1,False,False,False,True,False,False,False,2013-07-17
CCN,2014-04-25,2014-03-25,Cannacoin,1,76,3,31,18,16,2,0.0,0.001787954,0.001790436,0.0001832259,2.8556140000000002e-05,0.0001832437,2.855632e-05,4.0,3.1243009999999997e-06,1.193665e-05,0.0,cannacoin,Cannacoin,0.000159484,3.9949000000000005e-06,39.921900423039375,12.119305444735742,4.524381629451431,5.249120383406516,4.193283762607405,2.8634503294930016,2.4800666047582136,298089,2,False,False,False,True,False,False,True,2014-04-25
NAV,2014-06-12,2014-07-07,SUM2dev,1,0,0,14,42,42,0,0.03368177,0.0014746120000000001,0.001476413,0.000117489,1.6787539999999997e-05,0.00011749969999999999,1.6787539999999997e-05,4.0,1.3194179999999998e-05,4.835817e-05,0.0,navajo,Navajo,4.1505200000000004e-05,1.65234e-06,25.119043296173906,4.84041461412151,4.84041461412151,3.4547585649714367,2.0990878464736284,2.8699309167537748,1.6020866980780095,1766841,5,False,False,True,True,False,True,True,2014-06-12
BOB,2014-08-27,2014-01-11,deeppurple72,1,373,74,195,21,12,9,0.1333333,0.003746368,0.003756747,0.0003653904,4.937875e-05,0.00036547379999999995,4.937928e-05,4.0,2.7773989999999996e-06,1.115603e-05,0,dobbscoin,Dobbscoin,5.99673e-06,9.299030000000001e-07,6.4487693877748535,5.306840707964602,2.998365,2.800903618913844,2.7487188943405583,2.1947773826179753,1.8183824150628265,7846,1,False,False,False,False,False,False,True,2014-08-27
BOD,2015-06-18,2015-06-17,SalimNagamato,1,1055,3,355,227,50,177,0.04284113,0.001089493,0.001090693,8.515514999999999e-05,1.7742929999999998e-05,8.51616e-05,1.7742979999999998e-05,4.0,4.86148e-06,1.495378e-05,0,bloodcoin,Bloodcoin,1.10156e-07,2.99289e-08,3.680589664170752,3.680589664170752,3.671866666666667,2.05945476375944,2.05945476375944,1.6387281833418184,1.6387281833418184,4881,1,False,False,False,False,False,False,False,2015-06-18
SHLD,2014-07-12,2014-07-09,shieldcoindevs,1,28,1,1,34,34,0,0.003565062,0.00147678,0.001478463,0.00011703379999999999,1.6733879999999998e-05,0.00011704229999999999,1.6733879999999998e-05,3.0,4.11955e-06,1.4587679999999998e-05,0.0,shieldcoin,ShieldCoin,0.00035708,2.75834e-06,129.4546720128773,129.4546720128773,57.686591276252024,19.065212342238613,20.121226052003838,1.1833858111930846,1.1815646691230113,927431,1,False,False,False,True,False,False,False,2014-07-12
SXC,2013-12-08,2013-08-14,gr33k,1,93,7,13,16,10,6,0.20952379999999998,0.009872097,0.009959575,0.0007965335,9.617296999999999e-05,0.0007970706,9.617627e-05,4.0,2.1774859999999998e-05,6.232601e-05,0.0,sexcoin,Sexcoin,0.000149171,5.56719e-07,267.94666609187044,267.94666609187044,110.50849717748508,30.97206190388067,31.13289317577425,10.100038250042052,10.100038250042052,964934,2,False,False,False,True,False,False,False,2013-12-08
CENT,2014-08-25,2013-08-14,feeleep,1,644,28,101,137,92,45,0.1069859,0.009918946,0.01004012,0.0007968519,9.617552e-05,0.0007973317,9.61789e-05,3.0,0.0001100582,0.0003234537,0.0,pennies,Pennies,1.93e-11,1.9e-12,10.157894736842106,5.514285714285713,5.514285714285713,2.679374173644777,2.5760593220338976,2.2800022322163414,2.254310760879217,29425,1,False,False,False,True,False,False,False,2014-08-25
LYC,2014-04-11,2014-02-09,vampirecoin,1,35,3,1,13,13,0,0.06410256,0.0026147329999999997,0.002624477,0.00027411849999999996,2.640613e-05,0.0002742073,2.640613e-05,4.0,2.4953290000000002e-06,1.037425e-05,0.0,lycancoin,Lycancoin,2.37424e-06,9.8733e-09,240.47076458732136,240.47076458732136,118.712,26.56042449572436,27.81321287958064,6.447535603664456,6.646480455355201,361227,1,False,False,False,True,False,False,False,2014-04-11
NXT,2013-12-04,2013-09-29,BCNext,1,230,10,1,14,14,0,0.07692308,0.009338695,0.009413119000000001,0.0007214183,6.002401e-05,0.0007218308,6.002401e-05,3.0,1.563867e-05,4.646355e-05,1.0,nxt,Nxt,0.000138391,2.4975299999999998e-06,55.41114621245789,4.409463119324519,4.409463119324519,2.2809392224097174,2.32121127624228,1.7934848196633764,1.8437424040032264,54712008,53,False,False,True,True,True,True,True,2013-12-04
BQC,2013-05-08,2013-05-08,gritter,1,51,2,3,23,21,2,0.1385281,0.01513839,0.01539774,0.001056872,0.0001456251,0.001057791,0.0001456367,4.0,4.51785e-05,0.0001482132,0.0,bbqcoin,BBQCoin,0.00035061900000000004,1.03016e-06,340.35392560378966,340.35392560378966,233.746,20.198638248536913,20.198638248536913,12.747109039883295,12.747109039883295,439445,3,False,False,False,True,False,True,False,2013-05-08
NXE,2015-03-22,2015-03-06,NXE,1,80,1,1,8,8,0,0.0,0.001140848,0.001141995,9.133186e-05,1.3862899999999999e-05,9.134144000000001e-05,1.3862899999999999e-05,5.0,1.083831e-06,4.495772e-06,0,nxe,NXE,3.92941e-06,3.10065e-07,12.67285891667876,12.67285891667876,12.67285891667876,2.9496141307194814,2.9496141307194814,1.8349750583465605,1.8349750583465605,259,2,False,False,False,False,False,False,False,2015-03-22
OK,2014-12-14,2015-04-18,OKtoshi,1,0,0,1,2,2,0,0.0,0.001117655,0.001118864,8.935032e-05,1.363661e-05,8.935679e-05,1.363661e-05,4.0,9.737638e-07,3.759529e-06,0,okcash,OKCash,4.31568e-06,7.36711e-08,58.58036597797509,58.58036597797509,3.031909064085091,5.6226442777580825,5.433924515497775,5.379794252159488,4.485122952424835,19916,5,False,False,False,False,False,False,True,2014-12-14
CRAIG,2014-09-30,2014-12-19,tokyoghetto,1,1216,27,463,694,306,388,0.03868265,0.001220141,0.001221783,9.666796999999999e-05,1.895002e-05,9.667605e-05,1.895011e-05,3.0,0.0001250341,0.0003146727,1.0,craigscoin,CraigsCoin,1.0608699999999999e-05,2.1116999999999998e-07,50.23772316143393,50.23772316143393,30.31057142857143,8.23275882935974,8.23275882935974,2.3039093975195812,2.3039093975195812,102773,1,False,False,False,True,False,False,False,2014-09-30
OC,2014-05-13,2014-04-24,Orangecoin,1,59,1,1,14,14,0,0.03296703,0.001671754,0.00167411,0.0001594058,1.9817679999999997e-05,0.0001594268,1.9817679999999997e-05,4.0,5.590384e-06,1.9740070000000002e-05,0.0,orangecoin,OrangeCoin,5.0012e-06,1.29826e-07,38.52232988769584,38.52232988769584,1.4207954545454544,3.3820832137225985,3.5488750225939443,1.7622330622858846,1.894404346328496,262279,1,False,False,False,False,False,False,True,2014-05-13
BVC,2014-10-04,2014-08-30,Sumpfbiene,1,114,4,207,20,16,4,0.05789474,0.001371373,0.001373418,0.00010798629999999999,2.050161e-05,0.000107993,2.050169e-05,4.0,5.556346e-06,2.020313e-05,0.0,beavercoin,BeaverCoin,9.824810000000002e-06,1.41888e-07,69.24341734325664,8.128007214004437,8.128007214004437,4.039280459240523,2.444525228138821,2.5888840500753942,1.5134739801334778,2667,3,False,False,False,False,False,False,False,2014-10-04
NTRN,2015-04-21,2015-04-26,TeamNeutron,1,0,0,5,21,20,1,0.08095238,0.001117999,0.001119133,8.862351e-05,1.358973e-05,8.86277e-05,1.358973e-05,4.0,2.4153880000000003e-06,9.284683e-06,0,neutron,Neutron,0.000131768,1.46348e-06,90.03744499412359,90.03744499412359,90.03744499412359,3.5519005352519595,3.7300083257393006,1.845313103738761,1.7833216064034076,75884,4,False,False,False,True,False,False,True,2015-04-21
FST,2013-07-04,2013-05-30,fast-coin,1,49,3,1,96,96,0,0.07982456,0.01284181,0.01300089,0.0009108246000000001,7.916403e-05,0.0009114308,7.916403e-05,3.0,0.0002278941,0.000708407,0.0,fastcoin,Fastcoin,0.00014211,4e-07,355.2750000000001,355.2750000000001,273.4383267752518,21.34417147759477,22.85957498045823,10.713545333755938,10.713545333755938,766466,2,False,False,False,True,False,False,False,2013-07-04
HZ,2014-07-14,2014-10-15,Pizpie,1,48,0,147,22,6,16,0.05194805,0.001283041,0.001284838,0.0001019516,1.9647660000000002e-05,0.00010196049999999999,1.964776e-05,5.0,2.0278210000000002e-06,8.448523e-06,0,next-horizon,Horizon,2.91195e-06,5.00014e-08,58.2373693536581,7.7196028789947375,7.7196028789947375,3.4170248070231644,3.0487118884770945,2.103501381503781,2.173024872222676,561276,2,False,False,True,False,False,False,True,2014-07-14
XST,2014-07-10,2014-07-29,TheTrollUHate,1,3,0,124,4,1,3,0.0,0.00144816,0.00145024,0.0001120309,2.136904e-05,0.00011204,2.136915e-05,5.0,1.018969e-06,4.131932e-06,1.0,stealthcoin,Stealthcoin,0.000143358,3.73649e-06,38.36702359701217,15.038030930354777,15.038030930354777,4.8389479321354125,4.890961036304232,1.9687690940959397,2.0477700137527526,4429937,4,False,False,True,True,False,False,True,2014-07-10
CLOAK,2014-06-06,2014-06-04,TheDagger,1,43,2,4,146,146,0,0.01218706,0.001567455,0.0015701670000000001,0.0001293794,1.770444e-05,0.0001293911,1.770444e-05,3.0,2.895389e-05,9.789458000000001e-05,0.0,cloakcoin,CloakCoin,0.00331448,1.80382e-05,183.74782406226782,183.74782406226782,11.10534815618948,12.43879726826338,16.41569676957497,3.1512818022033,2.197880000820247,17025216,5,False,False,False,True,False,False,True,2014-06-06
QSLV,2014-11-13,2014-11-01,QuicksilverCoin,1,40,2,6,14,14,0,0.0,0.001261992,0.001263588,0.0001009324,1.4752089999999998e-05,0.00010093770000000001,1.4752089999999998e-05,4.0,3.4639429999999997e-06,1.195268e-05,0.0,quicksilver,Quicksilver,8.01216e-05,2.17e-06,36.92239631336405,36.92239631336405,18.546666666666667,3.689665884611429,3.818734300058485,1.7385179161587472,1.7930772916995903,124672,1,False,False,False,False,False,False,True,2014-11-13
LKY,2013-06-14,2013-05-25,LuckyC,1,6,2,1,131,131,0,0.08009395,0.01354332,0.013675299999999998,0.0009251725,8.126778000000001e-05,0.0009257355000000001,8.126778000000001e-05,3.0,0.0001929264,0.0005759340000000001,0.0,luckycoin,Luckycoin,9.91319e-05,1.6e-07,619.574375,619.574375,97.18813725490196,8.704381893730037,12.49655452905271,4.6862813962094245,4.6862813962094245,310009,2,False,False,False,True,False,False,False,2013-06-14
XSI,2014-04-23,2015-05-26,she9888,1,22,0,414,16,7,9,0.14285710000000001,0.00109614,0.0010971330000000001,8.646296e-05,1.7861689999999998e-05,8.646681000000001e-05,1.786177e-05,4.0,1.8433269999999999e-06,6.614727e-06,0.0,stabilityshares,StabilityShares,0.000100354,4e-07,250.885,7.3458064327228545,7.3458064327228545,6.113644298457045,1.687417135315284,2.0781690244464315,1.4777205837166598,596406,4,False,False,False,False,False,False,True,2014-04-23
VIOR,2014-11-23,2015-05-08,MikeMike,1,63,0,420,24,12,12,0.05928854,0.0011107410000000002,0.001111898,8.750839e-05,1.793958e-05,8.751438e-05,1.793966e-05,4.0,5.0392410000000005e-06,1.5207590000000001e-05,1.0,viorcoin,Viorcoin,0.000129331,9.2e-07,140.57717391304348,140.57717391304348,42.824834437086096,5.92012203169786,7.2468455486415495,2.6662019613718875,2.1483825669207426,274720,1,False,False,False,False,False,False,True,2014-11-23
TRON,2015-04-14,2015-04-12,positrondev,1,23,1,1,51,51,0,0.02901961,0.001118279,0.001119133,8.975523000000001e-05,1.366344e-05,8.976008e-05,1.366344e-05,4.0,5.845738e-06,2.0556020000000002e-05,0,positron,Positron,0.000825813,2.27216e-05,36.34484367298078,36.34484367298078,36.34484367298078,3.092978521571741,3.2713601015793596,1.8055147249462868,2.1142668425690188,1056450,6,False,False,False,True,False,False,True,2015-04-14
AMC,2013-06-09,2013-05-30,schnebi,1,172,13,27,47,18,29,0.22929290000000002,0.01283299,0.01300724,0.0008925907000000001,0.0001212167,0.0008931659,0.00012122120000000001,3.0,3.39564e-05,0.00010561690000000001,0.0,americancoin,AmericanCoin,4.76273e-05,4.4e-07,108.24386363636364,108.24386363636364,95.2546,19.913600586027414,27.58110024416018,61.52037557314844,61.52037557314844,10460,1,False,False,False,True,False,False,False,2013-06-09
PTC,2014-02-22,2014-01-16,CryptoMP,1,154,10,32,150,143,7,0.0233557,0.003816695,0.003833756,0.0003600742,4.750624e-05,0.00036017940000000005,4.7506990000000004e-05,4.0,4.721071e-05,0.0001783848,0.0,pesetacoin,Pesetacoin,9.89835e-05,3.89677e-07,254.01422203517276,254.01422203517276,113.77466103292429,11.969820889178738,12.253869038672196,3.3641937823175643,3.3466632001048504,442039,2,False,False,False,False,False,False,True,2014-02-22
ROS,2014-09-30,2014-09-05,godivacoin,1,77,3,1,3,3,0,0.0,0.001346221,0.001347817,0.00010709680000000001,1.549667e-05,0.00010710549999999999,1.549667e-05,6.0,9.115379e-07,3.797601e-06,0.0,roscoin,RosCoin,1.25743e-06,3e-08,41.914333333333346,41.914333333333346,8.981642857142857,6.043666517344716,6.4626528136405055,2.2289204506332334,2.4128078642691926,120230,1,False,False,False,False,False,False,True,2014-09-30
TRI,2014-07-21,2014-07-17,3angle,1,12,1,1,11,10,1,0.09090909,0.001461075,0.0014626589999999998,0.0001144443,1.6546979999999998e-05,0.0001144509,1.6546979999999998e-05,4.0,1.749004e-06,6.372564e-06,0.0,triangles,Triangles,0.005152,3.3497199999999995e-05,153.80390002746495,39.31323922167113,4.572929888250801,8.068452537885964,4.455278385516647,8.705061473179772,5.103521609420599,127899,3,False,False,False,False,False,False,True,2014-07-21
TRK,2014-07-16,2014-06-04,truckcoin,1,67,2,1,19,19,0,0.01754386,0.001566745,0.0015688070000000002,0.0001292728,1.770444e-05,0.0001292871,1.770444e-05,4.0,3.997275000000001e-06,1.4835439999999998e-05,0.0,truckcoin,Truckcoin,4.62602e-05,1.71179e-07,270.2445977602393,243.4747368421053,15.849644874926767,17.457806508099686,15.852834023350704,9.778089214152967,8.059173145220981,28869,4,False,False,False,True,False,False,True,2014-07-16
TRL,2014-09-30,2014-02-08,TrollCoins,1,100,2,1,7,7,0,0.0,0.0026543240000000004,0.002660622,0.0002799716,2.65915e-05,0.0002800207,2.65915e-05,5.0,1.8015479999999999e-06,7.840354999999999e-06,0.0,trollcoin,Trollcoin,4.53015e-08,2.8829e-09,15.713864511429463,3.7051592429620657,3.7051592429620657,2.759961765749288,1.2096453337629405,1.7977204574142849,1.148457263473471,8862,3,False,False,False,False,False,False,False,2014-09-30
AM,2014-07-07,2015-02-15,aeros,1,29,1,238,221,220,1,0.01246401,0.001157478,0.001158801,9.286754000000001e-05,1.849599e-05,9.287281999999999e-05,1.84961e-05,4.0,4.699710999999999e-05,0.0001535035,0.0,aerocoin,AeroMe,7.00739e-05,1.5e-06,46.71593333333333,46.71593333333333,46.71593333333333,3.0827023389911954,3.1537177561772545,1.90743551895412,1.8133166939649341,1220963,1,False,False,False,False,False,False,True,2014-07-07
TRC,2013-04-28,2013-01-22,weenfan,1,5,1,7,1,0,1,0.0,0.025494,0.02618498,0.000155521,0.0002663152,0.000155521,0.0002663407,inf,7.978851e-06,3.163036e-05,0.0,terracoin,Terracoin,0.00566366,5.59e-06,1013.1771019677997,1013.1771019677997,539.9103908484271,10.455271079138845,11.054963115605364,14.003819394838047,14.003819394838047,2732292,3,False,False,False,True,False,False,False,2013-04-28
USDe,2014-02-06,2014-01-12,USD-e,1,87,7,1,39,39,0,0.02968961,0.0037989879999999997,0.00381129,0.00036371760000000004,3.4884529999999996e-05,0.00036378980000000005,3.4884529999999996e-05,4.0,2.148456e-05,7.893925e-05,0.0,usde,USDe,2.2147e-06,1.4e-07,15.819285714285714,15.819285714285714,15.819285714285714,4.50996200166416,5.256361266347408,2.0366291320899785,2.3436923516251844,837390,2,False,False,False,True,False,False,False,2014-02-06
VOOT,2014-06-12,2014-05-30,vootcoin_dev,1,3,2,1,2,2,0,0.0,0.0015737820000000001,0.001576521,1.787566e-05,1.7875020000000002e-05,1.787566e-05,1.7875020000000002e-05,inf,1.144789e-06,4.816351e-06,0.0,vootcoin,VootCoin,2.31969e-05,2.10139e-07,110.38836198896921,110.38836198896921,5.773705222914717,10.016365344280091,11.639308267865172,1.8764213321410956,1.879353033486296,3266712,2,False,False,False,True,True,False,False,2014-06-12
MYST,2015-02-06,2015-01-30,solacedev,1,25,1,1,30,30,0,0.05517241,0.001162496,0.001163523,9.368976999999999e-05,1.406628e-05,9.369594000000001e-05,1.406628e-05,4.0,4.965692e-06,1.801029e-05,0,mysterycoin,MysteryCoin,1.94705e-05,7.5703e-07,25.719588391477217,25.719588391477217,11.945092024539877,4.484136296758622,4.890889606229828,1.8603083561939235,1.845164775810932,39139,2,False,False,False,True,False,False,True,2015-02-06
ENRG,2014-05-15,2014-04-30,energycr,1,123,1,1,60,60,0,0.01468927,0.0016388289999999999,0.0016410020000000001,0.0001488614,1.940918e-05,0.0001488767,1.940918e-05,4.0,5.540389e-05,0.0001650627,0.0,energycoin,Energycoin,2.3e-06,1.30739e-07,17.592302220454496,1.0,1.0,5.1629025661039005,1.0,2.14845862154917,1.0,182366,1,False,False,False,False,False,False,True,2014-05-15
NOXT,2014-12-06,2014-11-01,Rofo,1,403,9,314,1143,1036,107,0.009071368,0.001263115,0.001264795,0.0001009301,1.941467e-05,0.00010093799999999999,1.941476e-05,3.0,0.0002724633,0.0008729726,0,noblenxt,NobleNXT,0.000474719,8.015e-05,5.92288209606987,5.92288209606987,1.6613669769720727,1.9578677573392809,2.2527902017635277,1.1945497147372546,1.322700152112556,56707,1,False,False,True,False,False,False,False,2014-12-06
NEC,2014-03-26,2013-07-26,Neo8,1,87,15,1,30,30,0,0.1770115,0.01085724,0.01096008,0.0008346000999999999,6.667555999999999e-05,0.0008351482,6.667555999999999e-05,3.0,3.096363e-05,9.100565999999999e-05,0.0,neocoin,Neocoin,2.5277e-05,3.4e-07,74.34411764705881,74.34411764705881,74.34411764705881,6.681249714755663,6.9650280981386326,2.0055567902696896,2.081687121401421,33404,2,False,False,False,True,False,True,False,2014-03-26
XNC,2013-07-25,2013-05-23,XenCoin,1,62,3,1,15,11,4,0.2571429,0.01427894,0.01445141,0.0009257617999999999,0.0001258648,0.0009265049000000001,0.0001258691,3.0,2.4053360000000003e-05,6.417041e-05,0.0,xencoin,XenCoin,2.26608e-06,1.16456e-08,194.58679673009547,194.58679673009547,175.7264161916948,10.665670783078102,12.124708192383931,61.09355580602857,61.09355580602857,1052,1,False,False,False,True,False,False,False,2013-07-25
ACP,2015-07-13,2015-03-25,ACP,1,67,5,1,7,7,0,0.1904762,0.001129412,0.001130474,9.087152e-05,1.375856e-05,9.087745000000001e-05,1.375856e-05,4.0,1.50358e-06,5.348652e-06,0,anarchistsprime,AnarchistsPrime,2.49322e-06,4.69796e-07,5.307026879752064,4.021620958974375,2.0951428571428568,2.36987070074261,2.44943191391362,1.8862724642047302,2.4077845567607445,6473,1,False,False,False,False,False,False,False,2015-07-13
NET,2013-12-17,2013-12-26,binaryclock,1,25,2,11,41,27,14,0.04634146,0.00444312,0.004464486,0.00045547169999999996,5.766469e-05,0.00045565629999999997,5.766552e-05,4.0,1.3491779999999999e-05,5.338227e-05,0.0,netcoin,NetCoin,3.68552e-05,4.4158900000000005e-07,83.46041228382046,83.46041228382046,23.511939317771496,11.265724054204151,12.39343032600914,3.458946469768716,3.7721168415501656,3062567,4,False,False,False,True,False,False,False,2013-12-17
SILK,2014-05-11,2014-02-13,silkcoinproject,1,2,1,1,3,3,0,0.0,0.002383058,0.002388985,0.00025987009999999997,2.5729429999999997e-05,0.0002599171,2.5729429999999997e-05,5.0,1.5323320000000002e-06,6.322907e-06,0.0,silkcoin,Silkcoin,6.481939999999999e-05,4.37193e-07,148.26266660262175,148.26266660262175,58.92672727272728,15.168716923128025,20.73443027887447,1.87369407919967,1.7037424035672923,3051109,2,False,False,True,True,False,False,False,2014-05-11
PMP,2014-10-20,2014-06-26,TheMightyX,1,882,4,354,294,11,283,0.01676302,0.00151351,0.001515313,0.00012143809999999999,2.245049e-05,0.00012144940000000001,2.245056e-05,4.0,2.913354e-06,1.0915070000000001e-05,0.0,premineplus,PreminePlus,0.000149798,1.04825e-06,142.90293346052945,25.008013355592656,24.76,4.525472877343435,6.174268151110484,2.5287438134603475,1.064110783664366,272,0,False,False,False,False,False,False,False,2014-10-20
GRAV,2015-05-04,2015-05-03,gravitondev,1,10,1,1,62,62,0,0.01956637,0.001112095,0.001112999,8.7816e-05,1.3543900000000001e-05,8.782115e-05,1.3543900000000001e-05,4.0,5.725815e-06,2.194576e-05,0,graviton,Graviton,0.000124836,2e-07,624.18,624.18,624.18,5.681486925867177,5.681486925867177,1.888132833253946,1.888132833253946,81324,2,False,False,False,False,False,False,True,2015-05-04
NBL,2013-06-14,2013-05-19,hyoshi,1,101,9,1,93,93,0,0.08719028,0.01411482,0.01425562,0.0009452824,8.497621e-05,0.0009458377000000001,8.497621e-05,3.0,0.0001880956,0.0005234319000000001,0.0,nibble,Nibble,0.0001,8.2e-07,121.95121951219512,121.95121951219512,82.64462809917356,7.72646670586161,14.523410160794821,35.40570504279139,35.40570504279139,2549,1,False,False,False,True,False,False,False,2013-06-14
CORG,2014-02-21,2014-02-03,corgicoin,1,50,1,1,59,59,0,0.01987142,0.002914636,0.002921608,0.0002978555,2.7812540000000005e-05,0.000297929,2.7812540000000005e-05,4.0,1.5161510000000001e-05,4.9617890000000004e-05,0.0,corgicoin,CorgiCoin,3.05739e-08,6e-13,50956.50000000001,50956.50000000001,145.59,44.11970712070669,47.2359232260118,1.6864635344165224,1.7458778621179534,58139,3,False,False,False,False,False,False,False,2014-02-21
ELC,2013-06-09,2013-05-15,feeleep,1,103,10,10,34,30,4,0.05347594,0.01330941,0.01348813,0.000967557,0.0001349926,0.0009683744000000001,0.0001349975,4.0,4.587244000000001e-05,0.0001631817,0.0,elacoin,Elacoin,0.0159187,1.28403e-05,1239.7451772933655,1239.7451772933655,650.3693353597753,42.3798400426384,60.24257007933328,19.899300051335466,19.899300051335466,379575,2,False,False,False,True,False,False,False,2013-06-09
RBBT,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,5.0,2.022115e-06,7.855066e-06,0.0,rabbitcoin,RabbitCoin,3.2275e-09,9.98e-11,32.33967935871743,3.6223344556677888,3.6223344556677888,4.071736576200452,1.567318198373194,2.379646247964786,1.0027707663691932,19498,1,False,False,False,True,False,False,False,2014-08-30
J,2014-08-25,2014-08-14,Love_of_Algo,1,25,1,1,41,41,0,0.02195122,0.001408182,0.001409696,0.0001116268,1.593676e-05,0.0001116358,1.593676e-05,4.0,1.4553900000000001e-05,5.0007929999999995e-05,0,joincoin,Joincoin,0.00026508,3.49949e-07,757.4818044915116,1.0,1.0,8.861880652157092,1.0,9.024837216632331,1.0,44107,1,False,False,False,False,False,False,True,2014-08-25
GME,2013-08-25,2013-05-13,gamecoin,1,23,1,1,108,108,0,0.06715126,0.01432703,0.01446831,0.00099125,8.855827e-05,0.0009919063,8.855827e-05,3.0,0.00019692419999999997,0.0005773075,0.0,gamecoin,GameCoin,7.527410000000001e-06,1.9563299999999998e-08,384.77199654455023,384.77199654455023,207.32326014388173,29.66779411630205,47.933000279978216,3.197919763574037,3.197919763574037,24595,1,False,False,False,True,False,False,False,2013-08-25
FLT,2014-03-20,2014-03-05,coolisbad,1,185,1,48,72,45,27,0.05320814,0.002020038,0.002024577,0.0002178456,3.102923e-05,0.00021788650000000002,3.102945e-05,4.0,1.3981300000000001e-05,4.4621649999999997e-05,0.0,fluttercoin,FlutterCoin,2.29993e-05,4.91853e-07,46.76051584518139,46.76051584518139,46.76051584518139,11.226652289592023,12.279821068321546,1.7368968689552389,1.7018822378491292,7395864,3,False,False,True,True,False,True,False,2014-03-20
RDD,2014-02-09,2014-01-21,ReddCoin,1,63,3,1,59,59,0,0.02863822,0.0036339479999999997,0.003645277,0.00034442239999999996,3.2520329999999996e-05,0.000344506,3.2520329999999996e-05,4.0,1.306433e-05,4.8365779999999996e-05,1.0,reddcoin,ReddCoin,3.61638e-07,2.0107499999999997e-08,17.985229392017906,11.476235961652582,8.363834840870247,3.945227590695342,3.5371228777288484,1.869161237763291,1.667747488551376,10480928,12,False,False,True,True,False,False,True,2014-02-09
ADC,2015-06-05,2015-06-14,cryptobloguk,1,3,0,342,6,4,2,0.0,0.00108746,0.00108867,8.529610000000001e-05,1.775258e-05,8.530074000000001e-05,1.775264e-05,4.0,8.983986999999999e-07,3.5832889999999995e-06,0,audiocoin,AudioCoin,5.18741e-07,9.672130000000001e-08,5.363255043098056,1.0,1.0,3.7808456304054494,1.0,3.816032699851968,1.0,5441,3,False,False,False,False,False,False,True,2015-06-05
DIEM,2014-04-28,2014-03-14,Carpe Diem Coin,1,352,11,1,33,32,1,0.03598485,0.00187541,0.001878337,0.0001985918,2.9698409999999997e-05,0.00019862759999999998,2.9698590000000003e-05,4.0,2.497634e-05,9.234105999999999e-05,0.0,carpediemcoin,CarpeDiemCoin,2.0028599999999995e-08,1.778e-10,112.64679415073117,112.64679415073117,14.742087442955984,5.043407065517584,5.294483239507861,3.6340951159157853,4.043064902889862,63194,2,False,False,True,False,False,False,False,2014-04-28
MINT,2014-02-19,2014-02-06,mintcointeam,1,33,1,1,7,7,0,0.0,0.002740995,0.002746992,0.000286577,2.705335e-05,0.00028664259999999997,2.705335e-05,5.0,3.654603e-06,1.475961e-05,0.0,mintcoin,Mintcoin,4.61468e-07,9.9828e-09,46.22630925191329,3.5099563411777237,3.5099563411777237,5.609433013312109,1.2202140333609992,1.803283084953496,1.099285845484149,8408736,9,False,False,True,True,False,True,False,2014-02-19
AEON,2015-08-04,2014-06-07,aeon,1,65,1,1,25,25,0,0.01,0.001581776,0.001583735,0.0001273316,1.760656e-05,0.0001273443,1.760656e-05,4.0,3.472161e-06,1.190637e-05,1.0,aeon,Aeon,8.48788e-05,1.0495799999999999e-05,8.086930010099277,8.086930010099277,4.949316602136493,2.864060642819965,2.8725204644815383,1.6934190419719808,1.6658860075534896,46976,1,False,False,False,False,False,False,True,2015-08-04
